TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
17;true;11;true;off ;high ;false;REQ001REQ002REQ011
55;false;10;true;off ;high ;false;
71;false;4;false;on ;low ;false;REQ004REQ003REQ010
86;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
102;false;5;true;on ;low ;false;REQ004REQ003REQ010
143;true;11;false;off ;high ;false;REQ005REQ001REQ011REQ002REQ008
156;true;4;false;on ;low ;false;REQ004REQ003REQ010
187;false;6;false;on ;low ;false;
203;false;11;false;off ;high ;false;REQ001REQ011REQ002
248;true;11;true;off ;high ;false;
292;true;2;false;on ;low ;false;REQ004REQ003REQ010
311;false;10;true;off ;high ;false;REQ001REQ002REQ011
353;true;7;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
364;true;5;false;off ;low ;true;
409;false;1;true;on ;low ;false;REQ006REQ010
458;true;7;false;off ;low ;true;REQ005REQ009
481;false;10;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
500;true;0;false;off ;low ;true;REQ004REQ005REQ003
514;false;7;false;off ;low ;true;
564;false;0;true;on ;low ;false;REQ006REQ010
583;false;4;false;on ;low ;false;
623;true;7;false;off ;low ;true;REQ005REQ009
654;true;4;false;off ;low ;true;
690;true;11;true;off ;high ;false;REQ001REQ002REQ008
731;false;10;true;off ;high ;false;
740;true;7;true;on ;low ;false;REQ004REQ003REQ010
785;true;11;true;off ;high ;false;REQ001REQ002REQ011
813;true;1;true;on ;low ;false;REQ004REQ003REQ010
845;true;3;false;on ;low ;false;
860;false;3;false;on ;low ;false;
903;true;8;true;on ;low ;false;
944;false;10;false;off ;high ;false;REQ001REQ002REQ011
992;true;9;false;off ;permitted ;true;REQ004REQ005
1030;true;9;false;off ;permitted ;true;
1057;false;4;false;off ;low ;true;REQ003
1094;true;9;false;off ;permitted ;true;REQ001
