TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
19;false;0;true;on ;low ;false;
37;false;1;true;on ;low ;false;
80;true;2;false;off ;low ;true;REQ005REQ009
113;false;2;false;off ;low ;true;
162;false;1;false;off ;low ;true;
213;false;7;true;on ;low ;false;REQ006REQ010
226;false;1;false;on ;low ;false;
253;false;6;false;on ;low ;false;
284;true;8;true;on ;low ;false;
301;true;6;false;on ;low ;false;
337;false;10;false;off ;high ;false;REQ001REQ002REQ011
355;false;9;true;off ;permitted ;false;REQ004
390;true;2;false;off ;low ;true;REQ003REQ010REQ005REQ009
414;true;8;true;on ;low ;false;REQ006REQ010
436;false;7;false;on ;low ;false;
474;true;3;true;on ;low ;false;
512;true;6;true;on ;low ;false;
552;true;1;false;on ;low ;false;
583;true;8;true;on ;low ;false;
605;false;9;false;off ;permitted ;false;REQ001REQ011
642;true;11;true;off ;high ;false;REQ002
653;true;0;true;on ;low ;false;REQ004REQ003REQ010
662;false;10;false;off ;high ;false;REQ001REQ002REQ011
683;true;9;true;off ;permitted ;false;REQ004
729;true;3;true;on ;low ;false;REQ003REQ010
758;false;9;false;off ;permitted ;false;REQ001REQ011
785;true;0;true;on ;low ;false;REQ003REQ010
826;false;2;true;on ;low ;false;
845;true;2;true;on ;low ;false;
891;true;1;true;on ;low ;false;
916;false;9;true;off ;permitted ;false;REQ001REQ011
961;false;1;false;on ;low ;false;REQ003REQ010
1005;false;11;false;off ;high ;false;REQ001REQ002REQ011
1020;true;5;false;off ;low ;true;REQ004REQ005REQ003
1050;true;6;true;on ;low ;false;REQ006REQ010
1096;false;4;false;on ;low ;false;
