TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
42;false;true;false;true;5;REQ007
92;false;true;false;false;5;REQ007
132;false;true;true;true;5;REQ007
162;false;false;true;true;0;REQ001
202;true;false;true;false;4;REQ005
225;true;false;false;false;4;REQ005
238;true;false;true;false;4;REQ005
288;false;true;false;false;5;REQ007
324;false;true;false;false;5;REQ007
339;false;false;false;false;3;REQ004
390;false;false;false;true;1;REQ002
411;false;false;false;true;1;REQ002
457;false;false;false;false;3;REQ004
491;false;false;false;true;1;REQ002
531;false;false;true;true;0;REQ001
569;false;false;false;true;1;REQ002
610;true;false;true;true;4;REQ005
641;true;true;false;true;4;REQ006
662;true;true;true;false;4;
684;false;false;true;false;2;REQ003
703;false;true;false;true;5;REQ007
718;true;false;true;true;4;REQ005
733;false;true;true;false;5;REQ007
762;false;true;true;false;5;REQ007
800;true;true;false;true;5;REQ008
