TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;false;1;true;on ;low ;false;
75;true;4;false;off ;low ;true;REQ005REQ009
117;true;8;false;off ;low ;true;
151;true;11;false;off ;high ;false;REQ001REQ002REQ008
179;true;7;true;on ;low ;false;REQ004REQ003REQ010
216;true;7;true;on ;low ;false;
261;false;8;false;on ;low ;false;
297;false;5;true;on ;low ;false;
317;false;4;false;on ;low ;false;
357;true;10;false;off ;high ;false;REQ001REQ005REQ002REQ011REQ008
385;true;9;false;off ;permitted ;false;REQ004
406;false;8;false;on ;low ;false;REQ003REQ010
422;true;5;true;on ;low ;false;
454;false;7;true;on ;low ;false;
491;false;0;false;on ;low ;false;
539;true;11;false;off ;high ;false;REQ001REQ005REQ002REQ011REQ008
555;false;1;true;on ;low ;false;REQ004REQ003REQ010
600;false;4;false;on ;low ;false;
651;false;4;false;on ;low ;false;
701;false;3;true;on ;low ;false;
736;true;2;false;off ;low ;true;REQ005REQ009
781;false;1;true;on ;low ;false;REQ006REQ010
820;true;0;false;off ;low ;true;REQ005REQ009
839;false;4;true;on ;low ;false;REQ006REQ010
888;false;1;false;on ;low ;false;
921;false;0;false;on ;low ;false;
941;false;5;false;on ;low ;false;
972;false;3;true;on ;low ;false;
1017;true;0;false;off ;low ;true;REQ005REQ009
1056;true;11;false;off ;high ;false;REQ001REQ002REQ007
1076;true;9;true;off ;permitted ;false;REQ004
1095;true;11;true;off ;high ;false;REQ002
1144;false;5;false;on ;low ;false;REQ004REQ003REQ010
1164;false;5;false;on ;low ;false;
1205;false;3;false;on ;low ;false;
1225;false;7;true;on ;low ;false;
