TIME;I:the_coffee_request_button;I:the_coin_sensor;O:the_system_mode;O:the_coffee_machine_output;
0;false;false;1;0;
2;true;true;0;0;REQ001
4;true;true;0;0;
7;false;false;0;0;
10;false;false;0;0;
13;true;true;0;0;
15;false;true;0;0;
18;true;false;0;0;
20;true;true;0;0;
22;false;false;0;0;
24;false;false;0;0;
27;true;true;0;0;
29;false;true;0;0;
31;true;false;0;0;
33;false;true;0;0;
35;false;true;0;0;
37;true;true;0;0;
39;false;true;0;0;
41;false;true;0;0;
44;false;true;0;0;
47;true;true;0;0;
50;true;false;0;0;
52;true;true;0;0;
55;false;false;0;0;
58;false;false;0;0;
61;true;false;2;0;REQ003
64;false;false;2;0;
67;false;true;2;0;
69;false;false;2;0;
71;true;false;2;0;
74;false;false;2;0;
77;false;false;2;0;
79;false;false;2;0;
