TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
39;false;2;true;on ;low ;false;
48;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
62;false;3;false;off ;low ;true;REQ003
84;true;10;true;off ;high ;false;REQ006REQ010REQ001REQ002REQ011
116;true;1;true;on ;low ;false;REQ004REQ003REQ010
128;false;3;false;on ;low ;false;
139;false;4;false;on ;low ;false;
168;false;7;true;on ;low ;false;
211;false;8;false;on ;low ;false;
236;false;8;true;on ;low ;false;
265;true;2;false;off ;low ;true;REQ005REQ009
297;true;4;false;off ;low ;true;
327;false;3;true;on ;low ;false;REQ006REQ010
352;false;0;false;on ;low ;false;
391;false;11;false;off ;high ;false;REQ001REQ011REQ002
431;false;8;true;on ;low ;false;REQ004REQ003REQ010
447;true;3;true;on ;low ;false;
467;false;4;true;on ;low ;false;
495;false;7;false;on ;low ;false;
525;true;9;true;off ;permitted ;false;REQ001REQ011
546;false;7;true;on ;low ;false;REQ003REQ010
595;true;5;false;off ;low ;true;REQ005REQ009
630;true;4;false;off ;low ;true;
677;true;4;true;on ;low ;false;REQ006REQ010
727;false;10;true;off ;high ;false;REQ001REQ011REQ002
736;true;9;true;off ;permitted ;false;REQ004
775;true;3;true;on ;low ;false;REQ003REQ010
823;true;8;true;on ;low ;false;
840;false;0;false;on ;low ;false;
871;true;4;false;off ;low ;true;REQ005REQ009
915;false;9;false;off ;permitted ;true;REQ001
943;false;11;true;off ;high ;false;REQ006REQ002
987;false;9;true;off ;permitted ;false;REQ004
1022;true;1;true;on ;low ;false;REQ003REQ010
1036;false;6;false;on ;low ;false;
1047;false;5;true;on ;low ;false;
