TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
38;false;7;true;on ;low ;false;
79;true;5;false;off ;low ;true;REQ005REQ009
113;true;1;false;off ;low ;true;
127;true;5;true;on ;low ;false;REQ006REQ010
167;false;9;true;off ;permitted ;false;REQ001REQ011
186;false;2;false;on ;low ;false;REQ003REQ010
198;true;10;false;off ;high ;false;REQ001REQ002REQ011
239;false;0;true;on ;low ;false;REQ004REQ003REQ010
279;false;10;true;off ;high ;false;REQ001REQ002REQ011
319;false;0;true;on ;low ;false;REQ004REQ003REQ010
359;false;3;false;on ;low ;false;
395;false;3;true;on ;low ;false;
438;false;2;false;on ;low ;false;
456;true;6;false;off ;low ;true;REQ005REQ009
479;true;4;false;off ;low ;true;
500;true;1;true;on ;low ;false;REQ006REQ010
544;false;2;false;on ;low ;false;
554;false;2;true;on ;low ;false;
592;false;0;true;on ;low ;false;
636;true;5;true;on ;low ;false;
675;true;5;true;on ;low ;false;
714;true;2;false;on ;low ;false;
748;true;2;true;on ;low ;false;
776;true;3;true;on ;low ;false;
817;false;9;true;off ;permitted ;false;REQ001REQ011
834;true;5;false;off ;low ;true;REQ003REQ005
869;false;3;true;on ;low ;false;REQ006REQ010
886;true;4;false;off ;low ;true;REQ005REQ009
923;false;0;false;off ;low ;true;
962;false;10;true;off ;high ;false;REQ001REQ002REQ008
993;true;7;false;off ;low ;true;REQ004REQ005REQ003
1029;false;11;true;off ;high ;false;REQ001REQ006REQ002
1063;false;6;false;on ;low ;false;REQ004REQ003REQ010
1072;true;10;true;off ;high ;false;REQ001REQ011REQ002
1095;false;6;false;on ;low ;false;REQ004REQ003REQ010
1126;false;3;true;on ;low ;false;
