TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
43;true;11;true;off ;high ;false;REQ001REQ002REQ011
70;false;0;true;on ;low ;false;REQ004REQ003REQ010
115;true;8;false;off ;low ;true;REQ005REQ009
161;false;0;false;off ;low ;true;
171;false;6;false;off ;low ;true;
204;false;2;false;off ;low ;true;
225;false;3;true;on ;low ;false;REQ006REQ010
249;false;7;true;on ;low ;false;
296;false;3;true;on ;low ;false;
321;true;7;true;on ;low ;false;
367;false;0;true;on ;low ;false;
394;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
417;false;10;false;off ;high ;false;REQ002REQ007
468;false;7;true;on ;low ;false;REQ004REQ003REQ010
507;false;4;true;on ;low ;false;
523;false;0;false;on ;low ;false;
561;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
603;true;5;true;on ;low ;false;REQ004REQ003REQ010
614;true;10;true;off ;high ;false;REQ001REQ011REQ002
653;false;8;false;on ;low ;false;REQ004REQ003REQ010
672;false;8;false;on ;low ;false;
699;true;7;false;off ;low ;true;REQ005REQ009
736;true;2;true;on ;low ;false;REQ006REQ010
787;false;9;false;off ;permitted ;false;REQ001REQ011
833;true;8;false;off ;low ;true;REQ005REQ003
868;false;7;false;off ;low ;true;
885;false;11;false;off ;high ;false;REQ001REQ002REQ008
931;false;8;false;on ;low ;false;REQ004REQ003REQ010
953;false;1;false;on ;low ;false;
999;false;7;true;on ;low ;false;
1039;false;11;false;off ;high ;false;REQ001REQ011REQ002
1088;true;6;false;off ;low ;true;REQ004REQ003REQ005
1127;true;6;false;off ;low ;true;
1142;true;7;false;off ;low ;true;
1163;true;11;false;off ;high ;false;REQ001REQ002REQ008
1189;false;6;false;on ;low ;false;REQ004REQ003REQ010
