TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
18;true;11;true;off ;high ;false;REQ001REQ002REQ011
37;false;9;false;off ;permitted ;false;REQ004
52;false;6;false;on ;low ;false;REQ003REQ010
89;false;9;true;off ;permitted ;false;REQ001REQ011
110;false;7;false;on ;low ;false;REQ003REQ010
137;true;7;false;off ;low ;true;REQ005REQ009
186;true;2;false;off ;low ;true;
202;true;6;true;on ;low ;false;REQ006REQ010
249;false;2;true;on ;low ;false;
291;false;7;false;on ;low ;false;
322;true;5;false;off ;low ;true;REQ005REQ009
355;true;3;true;on ;low ;false;REQ006REQ010
378;true;6;true;on ;low ;false;
387;true;8;true;on ;low ;false;
434;false;2;true;on ;low ;false;
471;true;2;false;off ;low ;true;REQ005REQ009
481;true;7;false;off ;low ;true;
515;false;2;true;on ;low ;false;REQ006REQ010
558;true;11;false;off ;high ;false;REQ001REQ002REQ011
590;false;3;false;on ;low ;false;REQ004REQ003REQ010
602;true;0;true;on ;low ;false;
645;true;8;false;on ;low ;false;
655;false;10;false;off ;high ;false;REQ001REQ002REQ011
680;false;11;false;off ;high ;false;
720;true;5;true;on ;low ;false;REQ004REQ003REQ010
757;true;9;true;off ;permitted ;false;REQ001REQ011
805;true;10;false;off ;high ;false;REQ002
819;true;3;true;on ;low ;false;REQ004REQ003REQ010
864;false;0;true;on ;low ;false;
879;false;10;true;off ;high ;false;REQ001REQ002REQ011
904;true;5;true;on ;low ;false;REQ004REQ003REQ010
929;true;7;false;on ;low ;false;
944;false;4;true;on ;low ;false;
973;true;7;false;off ;low ;true;REQ005REQ009
1010;true;10;true;off ;high ;false;REQ001REQ006REQ002
1036;true;8;false;on ;low ;false;REQ004REQ003REQ010
