TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
44;false;2;true;on ;low ;false;
86;false;2;false;on ;low ;false;
110;true;3;true;on ;low ;false;
131;false;4;false;on ;low ;false;
144;true;0;true;on ;low ;false;
180;true;6;true;on ;low ;false;
200;false;5;true;on ;low ;false;
246;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
282;true;9;true;off ;permitted ;false;REQ004
297;false;4;false;on ;low ;false;REQ003REQ010
330;false;2;false;on ;low ;false;
354;true;11;true;off ;high ;false;REQ001REQ002REQ011
400;false;11;true;off ;high ;false;
417;false;5;false;on ;low ;false;REQ004REQ003REQ010
429;false;6;false;on ;low ;false;
444;true;5;false;off ;low ;true;REQ005REQ009
458;true;2;true;on ;low ;false;REQ006REQ010
506;true;8;false;on ;low ;false;
539;true;3;true;on ;low ;false;
563;false;10;false;off ;high ;false;REQ001REQ002REQ011
581;true;3;true;on ;low ;false;REQ004REQ003REQ010
610;false;1;false;on ;low ;false;
634;false;6;true;on ;low ;false;
663;true;8;false;off ;low ;true;REQ005REQ009
685;false;0;true;on ;low ;false;REQ006REQ010
699;true;3;true;on ;low ;false;
733;false;1;false;on ;low ;false;
749;true;4;true;on ;low ;false;
767;false;6;false;on ;low ;false;
792;true;6;false;off ;low ;true;REQ005REQ009
827;false;10;true;off ;high ;false;REQ001REQ002REQ008
867;false;2;false;on ;low ;false;REQ004REQ003REQ010
904;false;5;true;on ;low ;false;
934;false;4;false;on ;low ;false;
947;false;1;true;on ;low ;false;
979;true;5;false;off ;low ;true;REQ005REQ009
