TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
15;true;3;false;off ;low ;true;REQ005REQ009
26;false;7;false;off ;low ;true;
60;true;9;true;off ;permitted ;false;REQ006REQ001
81;false;2;false;on ;low ;false;REQ003REQ010
97;false;6;false;on ;low ;false;
126;false;10;true;off ;high ;false;REQ001REQ002REQ011
150;false;10;true;off ;high ;false;
161;true;1;false;off ;low ;true;REQ004REQ005REQ003
182;true;8;true;on ;low ;false;REQ006REQ010
228;true;11;false;off ;high ;false;REQ001REQ011REQ002
272;true;2;true;on ;low ;false;REQ004REQ003REQ010
282;false;8;true;on ;low ;false;
317;true;11;true;off ;high ;false;REQ001REQ011REQ002
326;true;9;true;off ;permitted ;false;REQ004
374;false;4;false;on ;low ;false;REQ003REQ010
416;false;8;true;on ;low ;false;
446;true;8;false;off ;low ;true;REQ005REQ009
464;false;6;false;off ;low ;true;
486;false;4;true;on ;low ;false;REQ006REQ010
515;true;10;true;off ;high ;false;REQ001REQ002REQ011
556;true;10;true;off ;high ;false;
574;true;11;true;off ;high ;false;
612;false;4;false;on ;low ;false;REQ004REQ003REQ010
639;false;2;true;on ;low ;false;
676;false;6;true;on ;low ;false;
699;false;5;false;on ;low ;false;
737;false;10;false;off ;high ;false;REQ001REQ002REQ011
787;true;10;true;off ;high ;false;
815;true;11;true;off ;high ;false;
864;false;7;true;on ;low ;false;REQ004REQ003REQ010
890;false;8;true;on ;low ;false;
929;true;6;true;on ;low ;false;
955;false;9;true;off ;permitted ;false;REQ001REQ011
980;true;8;true;on ;low ;false;REQ003REQ010
998;false;7;false;on ;low ;false;
1033;true;7;false;off ;low ;true;REQ005REQ009
