TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
48;true;11;false;off ;high ;false;REQ005REQ001REQ002REQ011REQ007
79;true;4;true;on ;low ;false;REQ004REQ003REQ010
102;false;5;false;on ;low ;false;
147;true;7;true;on ;low ;false;
189;true;4;true;on ;low ;false;
204;true;4;true;on ;low ;false;
225;true;2;true;on ;low ;false;
251;true;10;false;off ;high ;false;REQ001REQ011REQ002
287;true;4;true;on ;low ;false;REQ004REQ003REQ010
302;true;4;true;on ;low ;false;
330;false;11;false;off ;high ;false;REQ001REQ002REQ011
363;false;5;false;on ;low ;false;REQ004REQ003REQ010
390;true;1;false;off ;low ;true;REQ005REQ009
416;false;8;false;off ;low ;true;
453;true;6;false;off ;low ;true;
478;true;6;true;on ;low ;false;REQ006REQ010
517;true;0;false;on ;low ;false;
530;false;11;true;off ;high ;false;REQ001REQ002REQ011
549;false;5;true;on ;low ;false;REQ004REQ003REQ010
585;false;8;true;on ;low ;false;
596;false;9;false;off ;permitted ;false;REQ001REQ011
617;true;8;false;off ;low ;true;REQ005REQ003
644;false;2;false;off ;low ;true;
657;true;9;true;off ;permitted ;false;REQ006REQ010REQ001REQ011
684;false;10;true;off ;high ;false;REQ002
729;false;6;true;on ;low ;false;REQ004REQ003REQ010
761;false;3;true;on ;low ;false;
805;false;10;true;off ;high ;false;REQ001REQ002REQ011
834;false;7;true;on ;low ;false;REQ004REQ003REQ010
870;false;11;false;off ;high ;false;REQ001REQ002REQ011
903;false;7;false;on ;low ;false;REQ004REQ003REQ010
935;false;3;false;on ;low ;false;
952;true;8;false;off ;low ;true;REQ005REQ009
1002;true;9;false;off ;permitted ;true;REQ001
1043;false;5;true;on ;low ;false;REQ006REQ003REQ010
1062;true;11;false;off ;high ;false;REQ001REQ002REQ011
