TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
50;false;4;true;on ;low ;false;
98;true;9;true;off ;permitted ;false;REQ001REQ011
130;false;0;false;on ;low ;false;REQ003REQ010
175;false;11;true;off ;high ;false;REQ001REQ002REQ011
215;true;3;true;on ;low ;false;REQ004REQ003REQ010
252;false;2;true;on ;low ;false;
298;true;7;true;on ;low ;false;
325;true;5;true;on ;low ;false;
374;false;6;true;on ;low ;false;
391;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
413;false;2;true;on ;low ;false;REQ004REQ003REQ010
458;false;2;true;on ;low ;false;
469;false;4;false;on ;low ;false;
485;false;2;true;on ;low ;false;
535;true;7;true;on ;low ;false;
559;true;10;false;off ;high ;false;REQ001REQ002REQ011
569;false;2;true;on ;low ;false;REQ004REQ003REQ010
592;true;7;false;off ;low ;true;REQ005REQ009
624;false;11;true;off ;high ;false;REQ001REQ002REQ007
670;true;6;true;on ;low ;false;REQ004REQ003REQ010
692;true;8;false;on ;low ;false;
707;false;0;false;on ;low ;false;
721;false;7;true;on ;low ;false;
753;true;10;true;off ;high ;false;REQ001REQ011REQ002
787;false;2;false;on ;low ;false;REQ004REQ003REQ010
830;false;5;false;on ;low ;false;
878;false;11;true;off ;high ;false;REQ001REQ011REQ002
920;true;9;false;off ;permitted ;true;REQ004REQ005
946;false;7;true;on ;low ;false;REQ006REQ003REQ010
977;true;10;true;off ;high ;false;REQ001REQ011REQ002
1010;true;6;true;on ;low ;false;REQ004REQ003REQ010
1051;true;9;false;off ;permitted ;false;REQ001REQ011
1075;false;2;false;on ;low ;false;REQ003REQ010
1093;true;6;true;on ;low ;false;
1126;false;7;false;on ;low ;false;
1137;true;11;true;off ;high ;false;REQ001REQ011REQ002
