TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
14;false;1;false;on ;low ;false;
43;false;0;true;on ;low ;false;
76;true;1;true;on ;low ;false;
98;true;8;false;on ;low ;false;
138;false;11;true;off ;high ;false;REQ001REQ002REQ011
153;true;11;false;off ;high ;false;
184;false;9;false;off ;permitted ;false;REQ004
211;false;2;false;on ;low ;false;REQ003REQ010
240;true;5;false;off ;low ;true;REQ005REQ009
268;false;5;true;on ;low ;false;REQ006REQ010
318;true;8;true;on ;low ;false;
342;false;4;false;on ;low ;false;
390;true;9;true;off ;permitted ;false;REQ001REQ011
402;true;6;false;on ;low ;false;REQ003REQ010
411;false;8;false;on ;low ;false;
435;true;2;true;on ;low ;false;
463;false;0;false;on ;low ;false;
487;true;2;false;off ;low ;true;REQ005REQ009
502;true;9;false;off ;permitted ;true;REQ001
511;false;2;false;off ;low ;true;REQ003
541;true;1;true;on ;low ;false;REQ006REQ010
555;false;10;false;off ;high ;false;REQ001REQ002REQ011
581;true;3;true;on ;low ;false;REQ004REQ003REQ010
612;false;3;true;on ;low ;false;
640;true;2;false;off ;low ;true;REQ005REQ009
666;false;7;false;off ;low ;true;
701;false;7;false;off ;low ;true;
734;false;6;false;off ;low ;true;
763;true;0;true;on ;low ;false;REQ006REQ010
780;true;1;true;on ;low ;false;
823;true;9;true;off ;permitted ;false;REQ001REQ011
851;true;1;false;on ;low ;false;REQ003REQ010
887;true;4;false;on ;low ;false;
915;false;6;true;on ;low ;false;
963;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
987;true;4;true;on ;low ;false;REQ006REQ003REQ010
