TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
37;true;false;false;true;4;REQ005
84;false;true;false;false;5;REQ007
126;false;true;true;true;5;REQ007
160;true;false;true;false;4;REQ005
187;false;true;true;true;5;REQ007
218;false;true;false;false;5;REQ007
240;true;false;false;true;4;REQ005
255;false;false;true;true;0;REQ001
296;false;true;true;true;5;REQ007
311;false;true;true;true;5;REQ007
357;false;true;false;true;5;REQ007
372;true;false;true;false;4;REQ005
401;true;true;false;true;4;REQ006
451;false;true;false;false;5;REQ007
502;false;true;true;true;5;REQ007
550;true;true;false;true;5;REQ008
581;true;true;false;false;5;
605;true;false;true;true;4;REQ005
640;false;true;false;true;5;REQ007
675;false;true;false;false;5;REQ007
711;true;false;false;false;4;REQ005
757;false;true;false;true;5;REQ007
785;false;false;true;false;2;REQ003
799;true;false;true;false;4;REQ005
838;true;true;true;true;4;REQ006
