TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;true;5;false;off ;low ;true;REQ005REQ009
81;false;11;false;off ;high ;false;REQ001REQ002REQ008
123;true;5;true;on ;low ;false;REQ004REQ003REQ010
155;true;7;true;on ;low ;false;
189;false;5;false;on ;low ;false;
212;false;3;false;on ;low ;false;
225;true;4;false;off ;low ;true;REQ005REQ009
275;false;1;true;on ;low ;false;REQ006REQ010
285;true;5;true;on ;low ;false;
326;true;9;true;off ;permitted ;false;REQ001REQ011
348;true;7;true;on ;low ;false;REQ003REQ010
377;false;2;false;on ;low ;false;
399;false;5;false;on ;low ;false;
443;true;10;false;off ;high ;false;REQ005REQ001REQ002REQ007REQ011
459;false;10;false;off ;high ;false;
497;false;6;false;on ;low ;false;REQ004REQ003REQ010
524;true;4;true;on ;low ;false;
566;true;11;true;off ;high ;false;REQ001REQ011REQ002
612;true;11;false;off ;high ;false;
656;true;3;false;on ;low ;false;REQ004REQ003REQ010
692;false;9;false;off ;permitted ;false;REQ001REQ011
740;false;8;false;on ;low ;false;REQ003REQ010
757;true;5;false;off ;low ;true;REQ005REQ009
788;false;11;true;off ;high ;false;REQ006REQ001REQ002
805;true;10;true;off ;high ;false;
823;false;1;true;on ;low ;false;REQ004REQ003REQ010
867;false;11;true;off ;high ;false;REQ001REQ011REQ002
914;true;9;true;off ;permitted ;false;REQ004
934;true;11;true;off ;high ;false;REQ002
950;false;1;true;on ;low ;false;REQ004REQ003REQ010
979;false;5;false;on ;low ;false;
1025;false;10;false;off ;high ;false;REQ001REQ011REQ002
1044;false;9;true;off ;permitted ;false;REQ004
1067;false;3;true;on ;low ;false;REQ003REQ010
1107;false;5;false;on ;low ;false;
1120;false;2;true;on ;low ;false;
