TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
9;false;false;false;true;1;REQ002
23;false;true;false;true;5;REQ007
45;true;false;true;false;4;REQ005
77;true;false;false;true;4;REQ005
89;true;false;false;false;4;REQ005
100;false;false;false;true;1;REQ002
129;false;true;false;true;5;REQ007
172;true;true;false;false;5;REQ008
197;false;true;false;false;5;REQ007
226;false;true;false;true;5;REQ007
258;false;true;false;true;5;REQ007
288;false;false;true;false;2;REQ003
313;true;true;false;true;2;
352;false;true;false;true;5;REQ007
392;false;false;false;false;3;REQ004
408;false;false;false;false;3;REQ004
428;true;false;true;false;4;REQ005
456;true;true;false;true;4;REQ006
486;true;false;false;false;4;REQ005
507;false;false;true;false;2;REQ003
556;false;true;true;false;5;REQ007
591;true;true;false;false;5;REQ008
638;false;false;false;false;3;REQ004
688;true;false;true;true;4;REQ005
697;true;true;true;true;4;REQ006
