TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
37;true;false;true;false;4;REQ005
46;false;true;true;false;5;REQ007
93;false;true;false;false;5;REQ007
118;false;true;true;false;5;REQ007
147;false;false;false;true;1;REQ002
163;false;false;true;false;2;REQ003
199;false;true;false;false;5;REQ007
245;true;false;false;true;4;REQ005
284;true;false;true;true;4;REQ005
296;false;true;true;true;5;REQ007
336;true;true;true;false;5;REQ008
368;true;false;false;false;4;REQ005
407;false;true;false;false;5;REQ007
445;true;false;true;false;4;REQ005
494;false;false;true;true;0;REQ001
523;false;true;false;false;5;REQ007
568;false;false;true;true;0;REQ001
596;true;false;false;true;4;REQ005
639;false;false;true;false;2;REQ003
651;true;false;true;true;4;REQ005
676;false;false;true;false;2;REQ003
706;true;true;true;true;2;
729;false;true;false;false;5;REQ007
739;false;true;true;false;5;REQ007
769;true;true;false;true;5;REQ008
