TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
20;true;3;true;on ;low ;false;
48;false;10;false;off ;high ;false;REQ001REQ011REQ002
89;true;10;true;off ;high ;false;
104;true;5;false;on ;low ;false;REQ004REQ003REQ010
147;false;11;true;off ;high ;false;REQ001REQ011REQ002
181;false;1;false;on ;low ;false;REQ004REQ003REQ010
209;true;5;false;off ;low ;true;REQ005REQ009
259;true;6;false;off ;low ;true;
293;false;9;false;off ;permitted ;true;REQ001
341;true;9;false;off ;permitted ;true;
352;true;4;true;on ;low ;false;REQ006REQ003REQ010
371;true;10;false;off ;high ;false;REQ001REQ002REQ011
392;false;8;true;on ;low ;false;REQ004REQ003REQ010
418;true;3;true;on ;low ;false;
433;true;10;false;off ;high ;false;REQ001REQ002REQ011
463;false;6;true;on ;low ;false;REQ004REQ003REQ010
486;true;9;true;off ;permitted ;false;REQ001REQ011
507;true;5;false;on ;low ;false;REQ003REQ010
524;true;6;false;on ;low ;false;
574;true;2;false;on ;low ;false;
602;false;4;true;on ;low ;false;
635;false;3;false;on ;low ;false;
659;false;8;true;on ;low ;false;
677;true;3;false;off ;low ;true;REQ005REQ009
719;false;2;true;on ;low ;false;REQ006REQ010
741;false;6;true;on ;low ;false;
786;false;11;true;off ;high ;false;REQ001REQ011REQ002
805;true;1;true;on ;low ;false;REQ004REQ003REQ010
848;true;0;true;on ;low ;false;
871;false;0;true;on ;low ;false;
916;false;10;true;off ;high ;false;REQ001REQ011REQ002
928;true;0;false;off ;low ;true;REQ004REQ005REQ003
955;true;9;false;off ;permitted ;true;REQ001
1001;true;6;true;on ;low ;false;REQ003REQ006REQ010
1033;true;4;true;on ;low ;false;
1048;true;11;false;off ;high ;false;REQ001REQ011REQ002
