TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
43;true;7;true;on ;low ;false;
65;false;3;false;on ;low ;false;
80;false;7;true;on ;low ;false;
117;true;0;false;off ;low ;true;REQ005REQ009
147;false;0;false;off ;low ;true;
185;true;10;true;off ;high ;false;REQ006REQ001REQ002
196;true;0;true;on ;low ;false;REQ004REQ003REQ010
244;false;4;true;on ;low ;false;
265;false;8;true;on ;low ;false;
282;true;0;true;on ;low ;false;
304;true;4;false;on ;low ;false;
336;true;1;true;on ;low ;false;
348;false;5;false;on ;low ;false;
394;false;8;true;on ;low ;false;
433;false;11;true;off ;high ;false;REQ001REQ011REQ002
451;false;7;false;on ;low ;false;REQ004REQ003REQ010
493;true;7;true;on ;low ;false;
517;true;9;true;off ;permitted ;false;REQ001REQ011
533;false;10;false;off ;high ;false;REQ002
575;true;9;true;off ;permitted ;false;REQ004
589;false;7;true;on ;low ;false;REQ003REQ010
602;true;5;false;off ;low ;true;REQ005REQ009
637;true;2;true;on ;low ;false;REQ006REQ010
665;true;3;true;on ;low ;false;
716;false;7;false;on ;low ;false;
747;true;10;false;off ;high ;false;REQ005REQ001REQ011REQ002REQ007
763;false;2;false;on ;low ;false;REQ004REQ003REQ010
773;true;2;false;off ;low ;true;REQ005REQ009
785;true;1;true;on ;low ;false;REQ006REQ010
802;true;3;true;on ;low ;false;
822;false;0;false;on ;low ;false;
869;false;6;true;on ;low ;false;
894;true;8;true;on ;low ;false;
908;false;3;true;on ;low ;false;
950;false;7;false;on ;low ;false;
996;false;9;true;off ;permitted ;false;REQ001REQ011
