TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
28;true;8;false;off ;low ;true;REQ005REQ009
47;true;6;true;on ;low ;false;REQ006REQ010
90;false;10;true;off ;high ;false;REQ001REQ002REQ011
117;true;10;true;off ;high ;false;
154;false;1;false;on ;low ;false;REQ004REQ003REQ010
192;false;7;true;on ;low ;false;
233;true;1;true;on ;low ;false;
258;false;7;true;on ;low ;false;
304;false;5;true;on ;low ;false;
313;false;6;true;on ;low ;false;
349;false;1;false;on ;low ;false;
377;true;6;false;off ;low ;true;REQ005REQ009
390;false;10;false;off ;high ;false;REQ001REQ002REQ007
423;false;11;false;off ;high ;false;
464;true;0;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
508;false;2;false;off ;low ;true;
526;true;8;true;on ;low ;false;REQ006REQ010
547;true;11;true;off ;high ;false;REQ001REQ011REQ002
572;true;3;true;on ;low ;false;REQ004REQ003REQ010
588;false;5;true;on ;low ;false;
632;false;2;true;on ;low ;false;
665;true;2;false;off ;low ;true;REQ005REQ009
676;true;6;false;off ;low ;true;
702;true;0;false;off ;low ;true;
747;true;10;true;off ;high ;false;REQ001REQ002REQ007
791;false;5;true;on ;low ;false;REQ004REQ003REQ010
817;false;1;false;on ;low ;false;
859;false;4;true;on ;low ;false;
872;false;1;true;on ;low ;false;
920;false;6;false;on ;low ;false;
938;false;0;false;on ;low ;false;
976;false;9;false;off ;permitted ;false;REQ001REQ011
1021;false;7;true;on ;low ;false;REQ003REQ010
1056;false;3;false;on ;low ;false;
1067;true;7;false;off ;low ;true;REQ005REQ009
1104;true;6;false;off ;low ;true;
