TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
25;true;7;false;off ;low ;true;REQ005REQ009
39;false;10;false;off ;high ;false;REQ001REQ002REQ008
89;true;4;false;off ;low ;true;REQ004REQ005REQ003
113;true;6;false;off ;low ;true;
133;false;1;true;on ;low ;false;REQ006REQ010
144;false;6;true;on ;low ;false;
173;true;11;true;off ;high ;false;REQ001REQ011REQ002
202;true;4;true;on ;low ;false;REQ004REQ003REQ010
241;false;6;false;on ;low ;false;
270;false;6;true;on ;low ;false;
306;true;7;true;on ;low ;false;
344;true;10;false;off ;high ;false;REQ001REQ011REQ002
393;false;11;false;off ;high ;false;
434;true;8;true;on ;low ;false;REQ004REQ003REQ010
461;false;0;true;on ;low ;false;
474;false;6;false;on ;low ;false;
505;true;10;true;off ;high ;false;REQ001REQ002REQ011
543;false;11;true;off ;high ;false;
555;true;3;true;on ;low ;false;REQ004REQ003REQ010
603;true;5;false;on ;low ;false;
618;false;1;false;on ;low ;false;
664;false;4;false;on ;low ;false;
680;true;2;true;on ;low ;false;
709;false;9;false;off ;permitted ;false;REQ001REQ011
746;true;3;false;off ;low ;true;REQ003REQ005
756;false;7;true;on ;low ;false;REQ006REQ010
800;false;7;true;on ;low ;false;
842;false;3;true;on ;low ;false;
868;true;9;false;off ;permitted ;true;REQ001REQ005REQ011
884;false;0;true;on ;low ;false;REQ003REQ006REQ010
924;false;10;false;off ;high ;false;REQ001REQ002REQ011
965;true;11;false;off ;high ;false;
981;false;7;false;on ;low ;false;REQ004REQ003REQ010
1002;false;9;true;off ;permitted ;false;REQ001REQ011
1039;true;9;true;off ;permitted ;false;
1063;true;6;true;on ;low ;false;REQ003REQ010
