TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
21;false;true;false;true;5;REQ007
46;false;true;false;false;5;REQ007
75;true;false;false;false;4;REQ005
102;false;true;true;false;5;REQ007
134;true;false;false;true;4;REQ005
167;false;true;false;true;5;REQ007
208;true;true;true;true;5;REQ008
240;false;false;true;true;0;REQ001
260;false;false;false;false;3;REQ004
270;false;false;true;true;0;REQ001
319;false;false;true;false;2;REQ003
337;false;true;true;false;5;REQ007
387;false;true;false;true;5;REQ007
429;false;false;false;false;3;REQ004
471;true;true;false;false;3;
499;false;false;true;false;2;REQ003
540;true;true;true;false;2;
583;true;true;false;true;2;
593;true;true;true;true;2;
629;false;false;true;false;2;REQ003
644;false;true;false;true;5;REQ007
675;true;true;true;false;5;REQ008
704;true;false;true;false;4;REQ005
752;true;false;true;false;4;REQ005
779;true;false;false;false;4;REQ005
