TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
14;false;false;false;true;1;REQ002
44;true;false;false;false;4;REQ005
65;false;true;true;false;5;REQ007
101;true;true;true;true;5;REQ008
128;false;true;false;true;5;REQ007
145;false;true;false;true;5;REQ007
194;true;true;false;true;5;REQ008
209;false;true;true;false;5;REQ007
227;false;true;false;true;5;REQ007
253;true;false;false;true;4;REQ005
274;true;true;false;false;4;REQ006
315;true;false;false;true;4;REQ005
356;false;true;false;true;5;REQ007
372;false;false;true;false;2;REQ003
384;false;false;false;true;1;REQ002
420;true;true;true;true;1;
446;false;false;true;false;2;REQ003
477;false;true;false;false;5;REQ007
526;true;true;true;false;5;REQ008
567;true;true;false;true;5;
594;false;false;false;true;1;REQ002
622;false;true;false;true;5;REQ007
644;true;true;true;true;5;REQ008
666;false;false;true;false;2;REQ003
677;false;true;true;false;5;REQ007
