TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
37;false;10;true;off ;high ;false;REQ001REQ011REQ002
62;true;1;true;on ;low ;false;REQ004REQ003REQ010
86;false;11;true;off ;high ;false;REQ001REQ002REQ011
132;true;9;true;off ;permitted ;false;REQ004
155;false;5;false;on ;low ;false;REQ003REQ010
186;false;9;true;off ;permitted ;false;REQ001REQ011
236;true;6;true;on ;low ;false;REQ003REQ010
271;false;11;true;off ;high ;false;REQ001REQ002REQ011
313;false;1;false;on ;low ;false;REQ004REQ003REQ010
356;false;5;true;on ;low ;false;
377;false;4;false;on ;low ;false;
416;true;6;false;off ;low ;true;REQ005REQ009
438;false;4;false;off ;low ;true;
488;true;6;false;off ;low ;true;
507;true;4;true;on ;low ;false;REQ006REQ010
545;false;4;true;on ;low ;false;
555;true;11;true;off ;high ;false;REQ001REQ011REQ002
575;true;11;false;off ;high ;false;
609;true;10;false;off ;high ;false;
632;true;11;false;off ;high ;false;
653;false;4;true;on ;low ;false;REQ004REQ003REQ010
688;true;1;false;off ;low ;true;REQ005REQ009
726;true;0;false;off ;low ;true;
749;false;8;true;on ;low ;false;REQ006REQ010
779;true;3;false;off ;low ;true;REQ005REQ009
791;true;6;true;on ;low ;false;REQ006REQ010
807;false;8;true;on ;low ;false;
839;false;3;true;on ;low ;false;
883;true;10;true;off ;high ;false;REQ001REQ011REQ002
926;true;9;false;off ;permitted ;false;REQ004
950;false;6;true;on ;low ;false;REQ003REQ010
997;false;2;true;on ;low ;false;
1024;false;2;false;on ;low ;false;
1065;true;2;false;off ;low ;true;REQ005REQ009
1099;true;9;true;off ;permitted ;false;REQ001REQ006
1127;true;11;true;off ;high ;false;REQ002
