TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
31;false;3;false;on ;low ;false;
52;true;6;false;off ;low ;true;REQ005REQ009
93;false;5;true;on ;low ;false;REQ006REQ010
115;false;1;true;on ;low ;false;
144;false;6;false;on ;low ;false;
165;false;10;true;off ;high ;false;REQ001REQ002REQ011
177;true;7;true;on ;low ;false;REQ004REQ003REQ010
219;false;7;true;on ;low ;false;
239;false;10;false;off ;high ;false;REQ001REQ011REQ002
251;true;1;true;on ;low ;false;REQ004REQ003REQ010
278;true;2;true;on ;low ;false;
290;true;8;true;on ;low ;false;
305;true;7;true;on ;low ;false;
320;false;9;true;off ;permitted ;false;REQ001REQ011
362;false;3;true;on ;low ;false;REQ003REQ010
384;false;5;false;on ;low ;false;
423;false;6;true;on ;low ;false;
448;true;11;true;off ;high ;false;REQ001REQ011REQ002
476;true;10;true;off ;high ;false;
524;true;6;true;on ;low ;false;REQ004REQ003REQ010
537;false;9;false;off ;permitted ;false;REQ001REQ011
572;false;6;false;on ;low ;false;REQ003REQ010
591;false;3;true;on ;low ;false;
614;true;3;false;off ;low ;true;REQ005REQ009
637;false;6;false;off ;low ;true;
676;false;10;false;off ;high ;false;REQ001REQ002REQ008
720;false;1;true;on ;low ;false;REQ004REQ003REQ010
735;true;8;true;on ;low ;false;
760;true;1;true;on ;low ;false;
782;true;6;true;on ;low ;false;
808;true;4;false;on ;low ;false;
858;true;3;false;on ;low ;false;
902;false;0;false;on ;low ;false;
919;false;2;false;on ;low ;false;
958;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
1006;false;4;false;off ;low ;true;REQ003
