TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
22;true;8;false;off ;low ;true;REQ005REQ009
36;true;1;false;off ;low ;true;
83;true;4;false;off ;low ;true;
116;false;11;false;off ;high ;false;REQ001REQ002REQ007
150;true;8;true;on ;low ;false;REQ004REQ003REQ010
185;true;0;false;on ;low ;false;
213;false;5;true;on ;low ;false;
244;true;3;true;on ;low ;false;
280;true;2;true;on ;low ;false;
297;true;6;true;on ;low ;false;
347;false;5;false;on ;low ;false;
394;true;0;true;on ;low ;false;
444;true;2;false;on ;low ;false;
475;true;9;false;off ;permitted ;false;REQ001REQ011
487;false;5;false;on ;low ;false;REQ003REQ010
537;true;5;true;on ;low ;false;
567;false;1;true;on ;low ;false;
591;true;5;false;off ;low ;true;REQ005REQ009
616;false;11;true;off ;high ;false;REQ006REQ001REQ002
627;false;0;true;on ;low ;false;REQ004REQ003REQ010
637;false;3;false;on ;low ;false;
661;true;6;true;on ;low ;false;
670;true;10;true;off ;high ;false;REQ001REQ002REQ011
716;true;10;true;off ;high ;false;
744;false;10;true;off ;high ;false;
770;false;8;false;on ;low ;false;REQ004REQ003REQ010
801;false;2;true;on ;low ;false;
829;true;8;true;on ;low ;false;
873;true;5;true;on ;low ;false;
909;false;11;true;off ;high ;false;REQ001REQ011REQ002
923;false;6;true;on ;low ;false;REQ004REQ003REQ010
962;false;4;true;on ;low ;false;
1002;true;10;false;off ;high ;false;REQ001REQ002REQ011
1019;true;5;true;on ;low ;false;REQ004REQ003REQ010
1051;false;10;false;off ;high ;false;REQ001REQ002REQ011
1069;true;11;true;off ;high ;false;
