TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
36;true;true;true;false;3;
52;true;false;false;true;4;REQ005
83;false;false;false;true;1;REQ002
124;true;true;false;true;1;
154;false;false;true;false;2;REQ003
186;true;false;true;true;4;REQ005
234;false;false;false;true;1;REQ002
282;false;true;false;true;5;REQ007
307;true;true;true;false;5;REQ008
317;true;false;false;false;4;REQ005
353;true;false;true;true;4;REQ005
378;true;true;false;false;4;REQ006
416;false;false;true;false;2;REQ003
446;false;false;true;true;0;REQ001
456;false;true;false;false;5;REQ007
497;true;true;false;true;5;REQ008
533;false;false;true;false;2;REQ003
581;true;true;false;false;2;
618;true;false;true;true;4;REQ005
648;false;true;true;false;5;REQ007
693;false;true;true;true;5;REQ007
733;true;false;true;true;4;REQ005
767;false;true;false;true;5;REQ007
797;true;true;false;true;5;REQ008
809;true;false;true;false;4;REQ005
