TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
20;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
44;false;2;false;off ;low ;true;REQ003
84;true;0;false;off ;low ;true;
107;false;6;true;on ;low ;false;REQ006REQ010
148;false;11;false;off ;high ;false;REQ001REQ002REQ011
166;false;1;false;on ;low ;false;REQ004REQ003REQ010
176;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
187;true;8;true;on ;low ;false;REQ003REQ006REQ010
205;false;1;true;on ;low ;false;
216;true;7;false;off ;low ;true;REQ005REQ009
245;true;1;true;on ;low ;false;REQ006REQ010
258;false;8;true;on ;low ;false;
304;true;5;true;on ;low ;false;
347;false;9;false;off ;permitted ;false;REQ001REQ011
357;false;11;true;off ;high ;false;REQ002
376;true;8;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
419;false;4;true;on ;low ;false;REQ006REQ010
461;true;6;true;on ;low ;false;
493;false;4;false;on ;low ;false;
509;true;7;false;off ;low ;true;REQ005REQ009
543;false;4;false;off ;low ;true;
572;false;7;false;off ;low ;true;
605;true;8;false;off ;low ;true;
633;true;10;true;off ;high ;false;REQ006REQ001REQ002
656;false;10;true;off ;high ;false;
706;true;5;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
747;true;5;false;off ;low ;true;
764;false;3;true;on ;low ;false;REQ006REQ010
778;true;2;true;on ;low ;false;
805;false;2;false;on ;low ;false;
830;true;6;false;off ;low ;true;REQ005REQ009
844;false;7;true;on ;low ;false;REQ006REQ010
865;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
885;false;0;true;on ;low ;false;REQ003REQ006REQ010
910;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
934;false;3;false;on ;low ;false;REQ004REQ003REQ010
