TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
12;false;1;true;on ;low ;false;
59;true;3;true;on ;low ;false;
93;true;6;false;on ;low ;false;
138;true;4;true;on ;low ;false;
166;true;4;true;on ;low ;false;
210;false;5;false;on ;low ;false;
244;false;10;true;off ;high ;false;REQ001REQ011REQ002
254;true;7;true;on ;low ;false;REQ004REQ003REQ010
276;true;1;true;on ;low ;false;
314;false;4;true;on ;low ;false;
344;true;3;true;on ;low ;false;
380;false;10;false;off ;high ;false;REQ001REQ002REQ011
390;false;4;false;on ;low ;false;REQ004REQ003REQ010
415;false;0;false;on ;low ;false;
461;true;8;false;off ;low ;true;REQ005REQ009
499;true;7;true;on ;low ;false;REQ006REQ010
544;true;11;true;off ;high ;false;REQ001REQ011REQ002
559;true;3;true;on ;low ;false;REQ004REQ003REQ010
587;true;3;true;on ;low ;false;
624;false;4;false;on ;low ;false;
656;false;10;true;off ;high ;false;REQ001REQ011REQ002
665;false;5;true;on ;low ;false;REQ004REQ003REQ010
709;true;9;true;off ;permitted ;false;REQ001REQ011
754;true;7;true;on ;low ;false;REQ003REQ010
797;true;9;true;off ;permitted ;false;REQ001REQ011
843;false;4;true;on ;low ;false;REQ003REQ010
885;false;6;true;on ;low ;false;
924;true;8;false;off ;low ;true;REQ005REQ009
965;true;7;true;on ;low ;false;REQ006REQ010
990;false;8;true;on ;low ;false;
1018;true;9;true;off ;permitted ;false;REQ001REQ011
1068;true;9;true;off ;permitted ;false;
1106;false;11;false;off ;high ;false;REQ002
1115;true;10;true;off ;high ;false;
1147;false;6;false;on ;low ;false;REQ004REQ003REQ010
1182;true;1;true;on ;low ;false;
