TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
29;true;3;false;off ;low ;true;REQ005REQ009
68;true;6;true;on ;low ;false;REQ006REQ010
82;false;5;false;on ;low ;false;
107;false;8;true;on ;low ;false;
147;true;11;true;off ;high ;false;REQ001REQ011REQ002
170;false;9;false;off ;permitted ;false;REQ004
210;false;6;false;on ;low ;false;REQ003REQ010
240;true;5;false;off ;low ;true;REQ005REQ009
280;false;0;true;on ;low ;false;REQ006REQ010
321;true;7;false;off ;low ;true;REQ005REQ009
365;false;4;true;on ;low ;false;REQ006REQ010
412;false;3;false;on ;low ;false;
426;true;0;false;off ;low ;true;REQ005REQ009
453;false;11;false;off ;high ;false;REQ001REQ002REQ007
496;true;11;false;off ;high ;false;
511;false;1;false;on ;low ;false;REQ004REQ003REQ010
527;false;2;false;on ;low ;false;
562;true;1;true;on ;low ;false;
612;false;7;false;on ;low ;false;
646;true;3;true;on ;low ;false;
686;false;11;true;off ;high ;false;REQ001REQ002REQ011
731;true;10;true;off ;high ;false;
747;true;8;false;on ;low ;false;REQ004REQ003REQ010
763;false;11;false;off ;high ;false;REQ001REQ002REQ011
776;false;6;true;on ;low ;false;REQ004REQ003REQ010
810;true;6;false;off ;low ;true;REQ005REQ009
846;true;6;false;off ;low ;true;
871;false;10;true;off ;high ;false;REQ001REQ006REQ002
918;true;10;true;off ;high ;false;
929;false;9;true;off ;permitted ;false;REQ004
948;false;6;false;on ;low ;false;REQ003REQ010
968;true;3;true;on ;low ;false;
1018;true;3;true;on ;low ;false;
1062;false;3;true;on ;low ;false;
1073;true;5;true;on ;low ;false;
1113;false;7;true;on ;low ;false;
