TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
46;true;2;false;off ;low ;true;REQ005REQ009
57;true;6;false;off ;low ;true;
98;false;7;false;off ;low ;true;
121;false;7;false;off ;low ;true;
171;true;1;true;on ;low ;false;REQ006REQ010
211;false;9;false;off ;permitted ;false;REQ001REQ011
240;true;3;false;off ;low ;true;REQ005REQ003
251;false;5;true;on ;low ;false;REQ006REQ010
290;true;8;false;off ;low ;true;REQ005REQ009
339;true;0;false;off ;low ;true;
361;false;10;true;off ;high ;false;REQ001REQ006REQ002
398;false;3;true;on ;low ;false;REQ004REQ003REQ010
412;false;11;false;off ;high ;false;REQ001REQ002REQ011
435;true;3;true;on ;low ;false;REQ004REQ003REQ010
456;false;5;true;on ;low ;false;
485;true;7;true;on ;low ;false;
535;false;1;false;on ;low ;false;
556;true;7;true;on ;low ;false;
601;true;8;false;on ;low ;false;
642;false;3;false;on ;low ;false;
671;false;4;false;on ;low ;false;
694;false;0;false;on ;low ;false;
730;true;1;true;on ;low ;false;
776;false;0;true;on ;low ;false;
812;true;8;true;on ;low ;false;
838;false;0;true;on ;low ;false;
878;false;3;false;on ;low ;false;
927;true;4;true;on ;low ;false;
941;false;11;false;off ;high ;false;REQ001REQ002REQ011
989;false;2;false;on ;low ;false;REQ004REQ003REQ010
1038;false;5;true;on ;low ;false;
1056;true;4;false;off ;low ;true;REQ005REQ009
1072;true;5;true;on ;low ;false;REQ006REQ010
1109;false;4;false;on ;low ;false;
1137;true;9;true;off ;permitted ;false;REQ001REQ011
1168;false;5;false;on ;low ;false;REQ003REQ010
