TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
30;true;1;false;off ;low ;true;REQ005REQ009
70;false;3;true;on ;low ;false;REQ006REQ010
98;false;2;false;on ;low ;false;
135;true;5;false;off ;low ;true;REQ005REQ009
161;false;4;true;on ;low ;false;REQ006REQ010
178;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
198;false;10;false;off ;high ;false;
243;false;4;true;on ;low ;false;REQ004REQ003REQ010
278;false;8;true;on ;low ;false;
315;false;10;true;off ;high ;false;REQ001REQ011REQ002
363;false;7;true;on ;low ;false;REQ004REQ003REQ010
375;true;10;true;off ;high ;false;REQ001REQ011REQ002
387;false;1;false;on ;low ;false;REQ004REQ003REQ010
401;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
412;false;2;false;on ;low ;false;REQ004REQ003REQ010
426;false;6;true;on ;low ;false;
467;true;4;true;on ;low ;false;
515;true;7;false;on ;low ;false;
554;false;11;false;off ;high ;false;REQ001REQ002REQ011
595;false;4;true;on ;low ;false;REQ004REQ003REQ010
640;false;1;true;on ;low ;false;
673;false;10;false;off ;high ;false;REQ001REQ011REQ002
706;true;0;true;on ;low ;false;REQ004REQ003REQ010
757;false;1;false;on ;low ;false;
795;true;11;true;off ;high ;false;REQ001REQ002REQ011
839;false;2;false;on ;low ;false;REQ004REQ003REQ010
863;false;8;false;on ;low ;false;
888;false;11;true;off ;high ;false;REQ001REQ011REQ002
936;true;2;true;on ;low ;false;REQ004REQ003REQ010
956;false;6;false;on ;low ;false;
969;true;9;true;off ;permitted ;false;REQ001REQ011
1005;true;1;false;on ;low ;false;REQ003REQ010
1048;false;8;false;on ;low ;false;
1072;false;6;false;on ;low ;false;
1119;true;3;true;on ;low ;false;
1132;true;11;true;off ;high ;false;REQ001REQ002REQ011
