TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
15;true;9;true;off ;permitted ;false;REQ001REQ011
36;false;5;false;on ;low ;false;REQ003REQ010
45;false;3;false;on ;low ;false;
89;false;4;true;on ;low ;false;
115;false;5;true;on ;low ;false;
127;false;0;false;on ;low ;false;
165;true;0;false;off ;low ;true;REQ005REQ009
214;false;9;true;off ;permitted ;false;REQ006REQ010REQ001REQ011
237;true;4;true;on ;low ;false;REQ003REQ010
273;false;0;true;on ;low ;false;
320;true;4;true;on ;low ;false;
343;true;2;true;on ;low ;false;
353;false;1;false;on ;low ;false;
403;true;4;false;off ;low ;true;REQ005REQ009
446;true;3;true;on ;low ;false;REQ006REQ010
485;true;9;true;off ;permitted ;false;REQ001REQ011
506;true;3;true;on ;low ;false;REQ003REQ010
523;true;0;true;on ;low ;false;
551;true;1;false;on ;low ;false;
574;true;2;false;on ;low ;false;
595;true;5;true;on ;low ;false;
625;false;5;true;on ;low ;false;
647;false;0;true;on ;low ;false;
692;true;7;true;on ;low ;false;
725;false;11;true;off ;high ;false;REQ001REQ002REQ011
746;false;1;true;on ;low ;false;REQ004REQ003REQ010
790;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
826;false;11;false;off ;high ;false;
850;false;6;false;on ;low ;false;REQ004REQ003REQ010
861;true;7;false;off ;low ;true;REQ005REQ009
904;true;11;true;off ;high ;false;REQ001REQ006REQ002
941;false;0;true;on ;low ;false;REQ004REQ003REQ010
963;false;0;true;on ;low ;false;
1000;false;9;false;off ;permitted ;false;REQ001REQ011
1046;false;1;true;on ;low ;false;REQ003REQ010
1058;true;10;false;off ;high ;false;REQ001REQ002REQ011
