TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
48;false;6;false;on ;low ;false;
84;false;3;false;on ;low ;false;
133;false;10;true;off ;high ;false;REQ001REQ002REQ011
165;true;0;true;on ;low ;false;REQ004REQ003REQ010
177;true;0;true;on ;low ;false;
199;true;9;false;off ;permitted ;false;REQ001REQ011
219;false;3;true;on ;low ;false;REQ003REQ010
245;true;0;false;off ;low ;true;REQ005REQ009
294;true;3;false;off ;low ;true;
315;true;0;false;off ;low ;true;
328;true;2;false;off ;low ;true;
370;false;4;true;on ;low ;false;REQ006REQ010
388;false;5;true;on ;low ;false;
425;false;6;false;on ;low ;false;
474;true;2;true;on ;low ;false;
491;true;0;true;on ;low ;false;
521;true;2;false;on ;low ;false;
539;true;3;false;on ;low ;false;
571;false;3;true;on ;low ;false;
601;false;9;true;off ;permitted ;false;REQ001REQ011
651;true;8;true;on ;low ;false;REQ003REQ010
675;false;1;true;on ;low ;false;
725;false;11;true;off ;high ;false;REQ001REQ011REQ002
746;true;0;false;off ;low ;true;REQ004REQ005REQ003
792;true;9;false;off ;permitted ;true;REQ001
801;false;4;true;on ;low ;false;REQ006REQ003REQ010
831;true;5;true;on ;low ;false;
881;true;10;true;off ;high ;false;REQ001REQ002REQ011
926;false;7;true;on ;low ;false;REQ004REQ003REQ010
964;false;4;true;on ;low ;false;
987;false;10;false;off ;high ;false;REQ001REQ011REQ002
1016;false;5;false;on ;low ;false;REQ004REQ003REQ010
1047;true;4;false;off ;low ;true;REQ005REQ009
1074;true;1;true;on ;low ;false;REQ006REQ010
1098;true;10;true;off ;high ;false;REQ001REQ011REQ002
1129;true;4;true;on ;low ;false;REQ004REQ003REQ010
