TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
46;false;1;true;on ;low ;false;
58;false;8;true;on ;low ;false;
108;true;2;true;on ;low ;false;
158;true;6;false;on ;low ;false;
179;true;2;false;on ;low ;false;
197;true;1;true;on ;low ;false;
215;false;9;false;off ;permitted ;false;REQ001REQ011
241;true;5;true;on ;low ;false;REQ003REQ010
272;true;1;false;on ;low ;false;
321;true;1;false;on ;low ;false;
356;false;9;false;off ;permitted ;false;REQ001REQ011
389;true;5;true;on ;low ;false;REQ003REQ010
419;true;5;true;on ;low ;false;
460;false;10;true;off ;high ;false;REQ001REQ011REQ002
484;true;10;false;off ;high ;false;
506;false;6;true;on ;low ;false;REQ004REQ003REQ010
556;false;11;false;off ;high ;false;REQ001REQ011REQ002
589;true;8;true;on ;low ;false;REQ004REQ003REQ010
612;false;5;true;on ;low ;false;
628;false;8;false;on ;low ;false;
676;true;10;false;off ;high ;false;REQ005REQ001REQ002REQ007REQ011
691;true;1;false;on ;low ;false;REQ004REQ003REQ010
736;true;10;false;off ;high ;false;REQ001REQ011REQ002
779;false;1;false;on ;low ;false;REQ004REQ003REQ010
819;false;5;false;on ;low ;false;
863;true;2;false;off ;low ;true;REQ005REQ009
907;false;4;true;on ;low ;false;REQ006REQ010
939;false;8;false;on ;low ;false;
960;false;8;false;on ;low ;false;
998;true;8;false;off ;low ;true;REQ005REQ009
1030;false;6;true;on ;low ;false;REQ006REQ010
1075;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
1084;true;7;true;on ;low ;false;REQ004REQ003REQ010
1129;false;7;false;on ;low ;false;
1175;true;10;true;off ;high ;false;REQ001REQ002REQ011
1223;true;8;true;on ;low ;false;REQ004REQ003REQ010
