TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
24;false;6;true;on ;low ;false;
74;true;6;false;off ;low ;true;REQ005REQ009
105;true;3;true;on ;low ;false;REQ006REQ010
143;true;10;false;off ;high ;false;REQ001REQ011REQ002
159;true;3;true;on ;low ;false;REQ004REQ003REQ010
194;false;5;false;on ;low ;false;
216;true;11;true;off ;high ;false;REQ001REQ002REQ011
244;false;1;false;on ;low ;false;REQ004REQ003REQ010
258;true;2;true;on ;low ;false;
297;false;4;false;on ;low ;false;
319;false;4;true;on ;low ;false;
360;false;1;true;on ;low ;false;
390;true;7;true;on ;low ;false;
429;false;3;true;on ;low ;false;
462;true;7;true;on ;low ;false;
482;true;11;true;off ;high ;false;REQ001REQ002REQ011
495;true;2;true;on ;low ;false;REQ004REQ003REQ010
539;false;4;true;on ;low ;false;
573;true;2;false;off ;low ;true;REQ005REQ009
621;false;7;false;off ;low ;true;
634;true;3;true;on ;low ;false;REQ006REQ010
661;true;9;false;off ;permitted ;false;REQ001REQ011
686;false;10;false;off ;high ;false;REQ002
709;false;11;true;off ;high ;false;
735;true;0;true;on ;low ;false;REQ004REQ003REQ010
782;false;11;false;off ;high ;false;REQ001REQ002REQ011
817;true;11;true;off ;high ;false;
857;true;9;true;off ;permitted ;false;REQ004
890;false;8;false;on ;low ;false;REQ003REQ010
919;true;1;false;off ;low ;true;REQ005REQ009
955;false;6;false;off ;low ;true;
981;false;7;true;on ;low ;false;REQ006REQ010
1032;true;7;false;off ;low ;true;REQ005REQ009
1064;false;8;false;off ;low ;true;
1114;true;0;false;off ;low ;true;
1144;false;7;false;off ;low ;true;
