TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
43;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
92;true;8;true;on ;low ;false;REQ004REQ003REQ010
124;false;6;true;on ;low ;false;
166;false;11;true;off ;high ;false;REQ001REQ002REQ011
202;false;3;true;on ;low ;false;REQ004REQ003REQ010
248;true;8;true;on ;low ;false;
290;false;7;false;on ;low ;false;
327;false;2;true;on ;low ;false;
336;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
375;false;9;false;off ;permitted ;true;
405;true;9;false;off ;permitted ;true;
417;true;2;true;on ;low ;false;REQ003REQ006REQ010
434;true;9;true;off ;permitted ;false;REQ001REQ011
475;true;4;true;on ;low ;false;REQ003REQ010
496;true;7;true;on ;low ;false;
541;true;6;true;on ;low ;false;
552;true;9;true;off ;permitted ;false;REQ001REQ011
593;false;5;true;on ;low ;false;REQ003REQ010
628;false;6;false;on ;low ;false;
646;false;11;false;off ;high ;false;REQ001REQ011REQ002
664;false;2;false;on ;low ;false;REQ004REQ003REQ010
686;false;8;true;on ;low ;false;
722;true;1;false;off ;low ;true;REQ005REQ009
732;true;8;true;on ;low ;false;REQ006REQ010
760;true;1;false;on ;low ;false;
772;false;10;false;off ;high ;false;REQ001REQ002REQ011
793;false;3;false;on ;low ;false;REQ004REQ003REQ010
806;false;0;true;on ;low ;false;
834;true;8;true;on ;low ;false;
862;false;8;true;on ;low ;false;
903;true;0;true;on ;low ;false;
943;true;10;false;off ;high ;false;REQ001REQ002REQ011
988;false;3;true;on ;low ;false;REQ004REQ003REQ010
1012;false;7;true;on ;low ;false;
1039;false;6;false;on ;low ;false;
1065;false;2;true;on ;low ;false;
