TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
16;false;9;false;off ;permitted ;false;REQ001REQ011
57;false;5;true;on ;low ;false;REQ003REQ010
80;true;2;true;on ;low ;false;
98;true;3;false;on ;low ;false;
148;false;4;true;on ;low ;false;
167;false;1;true;on ;low ;false;
191;true;7;true;on ;low ;false;
220;true;1;true;on ;low ;false;
229;false;2;false;on ;low ;false;
266;false;1;true;on ;low ;false;
288;false;7;true;on ;low ;false;
305;true;1;false;off ;low ;true;REQ005REQ009
324;true;10;false;off ;high ;false;REQ001REQ002REQ008
352;true;8;true;on ;low ;false;REQ004REQ003REQ010
373;false;9;true;off ;permitted ;false;REQ001REQ011
424;true;3;false;off ;low ;true;REQ003REQ005
455;true;2;false;off ;low ;true;
498;true;11;false;off ;high ;false;REQ001REQ002REQ008
517;true;0;false;on ;low ;false;REQ004REQ003REQ010
561;false;11;true;off ;high ;false;REQ001REQ011REQ002
604;true;7;true;on ;low ;false;REQ004REQ003REQ010
654;true;7;false;on ;low ;false;
694;true;3;true;on ;low ;false;
704;true;0;false;on ;low ;false;
722;false;6;true;on ;low ;false;
748;false;9;false;off ;permitted ;false;REQ001REQ011
770;false;8;false;on ;low ;false;REQ003REQ010
789;true;11;true;off ;high ;false;REQ001REQ002REQ011
806;true;6;true;on ;low ;false;REQ004REQ003REQ010
825;false;8;false;on ;low ;false;
844;false;2;true;on ;low ;false;
856;false;11;false;off ;high ;false;REQ001REQ011REQ002
888;true;3;false;off ;low ;true;REQ004REQ005REQ003
912;true;10;true;off ;high ;false;REQ006REQ001REQ002
934;true;4;false;on ;low ;false;REQ004REQ003REQ010
947;false;0;false;on ;low ;false;
