TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
25;false;true;false;false;5;REQ007
65;true;false;false;false;4;REQ005
108;true;true;true;false;4;REQ006
121;false;true;true;true;5;REQ007
156;false;true;true;true;5;REQ007
186;false;false;true;true;0;REQ001
235;false;true;false;true;5;REQ007
247;true;false;true;true;4;REQ005
276;false;true;true;false;5;REQ007
321;false;false;false;false;3;REQ004
362;false;true;true;false;5;REQ007
380;true;false;false;true;4;REQ005
415;false;true;true;false;5;REQ007
431;true;false;false;false;4;REQ005
474;true;false;true;false;4;REQ005
516;false;false;true;false;2;REQ003
563;false;true;false;true;5;REQ007
585;true;true;false;false;5;REQ008
595;false;true;false;false;5;REQ007
615;false;true;false;true;5;REQ007
633;true;false;false;true;4;REQ005
656;false;false;true;false;2;REQ003
700;false;false;false;false;3;REQ004
712;true;false;true;true;4;REQ005
726;false;false;true;false;2;REQ003
