TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
41;true;4;true;on ;low ;false;
82;false;4;true;on ;low ;false;
125;false;2;true;on ;low ;false;
162;true;0;false;off ;low ;true;REQ005REQ009
180;true;7;true;on ;low ;false;REQ006REQ010
206;false;1;false;on ;low ;false;
222;false;10;true;off ;high ;false;REQ001REQ011REQ002
264;false;8;false;on ;low ;false;REQ004REQ003REQ010
284;false;5;false;on ;low ;false;
334;false;10;false;off ;high ;false;REQ001REQ002REQ011
385;false;7;true;on ;low ;false;REQ004REQ003REQ010
420;false;1;true;on ;low ;false;
446;false;6;true;on ;low ;false;
475;true;9;true;off ;permitted ;false;REQ001REQ011
488;true;7;false;on ;low ;false;REQ003REQ010
514;false;10;false;off ;high ;false;REQ001REQ011REQ002
533;false;1;false;on ;low ;false;REQ004REQ003REQ010
566;true;0;true;on ;low ;false;
594;false;10;false;off ;high ;false;REQ001REQ011REQ002
639;true;9;true;off ;permitted ;false;REQ004
649;false;3;true;on ;low ;false;REQ003REQ010
675;false;8;true;on ;low ;false;
695;false;7;false;on ;low ;false;
732;false;1;true;on ;low ;false;
756;false;4;true;on ;low ;false;
767;false;6;false;on ;low ;false;
783;false;2;true;on ;low ;false;
834;true;5;false;off ;low ;true;REQ005REQ009
885;true;0;false;off ;low ;true;
900;true;3;true;on ;low ;false;REQ006REQ010
921;false;4;true;on ;low ;false;
956;true;10;false;off ;high ;false;REQ001REQ011REQ002
989;true;11;true;off ;high ;false;
1022;true;10;false;off ;high ;false;
1038;false;2;false;on ;low ;false;REQ004REQ003REQ010
1068;false;6;false;on ;low ;false;
