TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
27;false;3;false;on ;low ;false;
45;false;9;false;off ;permitted ;false;REQ001REQ011
74;true;1;false;off ;low ;true;REQ005REQ003
96;false;5;true;on ;low ;false;REQ006REQ010
110;false;3;true;on ;low ;false;
156;false;1;true;on ;low ;false;
166;true;2;true;on ;low ;false;
209;true;6;false;on ;low ;false;
259;true;4;false;on ;low ;false;
308;true;10;false;off ;high ;false;REQ001REQ011REQ002
337;true;0;false;on ;low ;false;REQ004REQ003REQ010
367;false;11;true;off ;high ;false;REQ001REQ002REQ011
394;false;8;true;on ;low ;false;REQ004REQ003REQ010
441;true;8;true;on ;low ;false;
454;true;7;true;on ;low ;false;
464;false;10;true;off ;high ;false;REQ001REQ011REQ002
486;false;9;false;off ;permitted ;false;REQ004
534;false;7;true;on ;low ;false;REQ003REQ010
547;false;9;true;off ;permitted ;false;REQ001REQ011
587;false;6;true;on ;low ;false;REQ003REQ010
605;true;5;false;off ;low ;true;REQ005REQ009
619;false;4;false;off ;low ;true;
637;true;1;true;on ;low ;false;REQ006REQ010
654;true;2;true;on ;low ;false;
685;true;7;false;on ;low ;false;
713;true;6;false;on ;low ;false;
735;false;5;false;on ;low ;false;
766;true;0;false;off ;low ;true;REQ005REQ009
789;true;5;false;off ;low ;true;
817;true;10;false;off ;high ;false;REQ001REQ002REQ008
841;true;2;false;on ;low ;false;REQ004REQ003REQ010
853;true;2;false;on ;low ;false;
895;true;1;false;on ;low ;false;
905;true;1;false;on ;low ;false;
954;false;8;true;on ;low ;false;
973;false;3;false;on ;low ;false;
