TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
41;false;5;true;on ;low ;false;
79;false;2;false;on ;low ;false;
88;true;5;true;on ;low ;false;
103;false;3;false;on ;low ;false;
122;false;1;false;on ;low ;false;
136;true;7;false;off ;low ;true;REQ005REQ009
152;true;4;true;on ;low ;false;REQ006REQ010
172;true;11;true;off ;high ;false;REQ001REQ002REQ011
208;true;0;true;on ;low ;false;REQ004REQ003REQ010
245;false;1;true;on ;low ;false;
282;false;2;false;on ;low ;false;
325;true;5;false;off ;low ;true;REQ005REQ009
374;true;8;false;off ;low ;true;
417;true;1;true;on ;low ;false;REQ006REQ010
435;true;10;false;off ;high ;false;REQ001REQ011REQ002
456;true;2;true;on ;low ;false;REQ004REQ003REQ010
506;false;1;false;on ;low ;false;
529;true;5;false;off ;low ;true;REQ005REQ009
566;true;0;false;off ;low ;true;
611;true;3;false;off ;low ;true;
644;true;8;false;off ;low ;true;
688;true;4;true;on ;low ;false;REQ006REQ010
738;true;8;false;on ;low ;false;
766;true;10;false;off ;high ;false;REQ001REQ002REQ011
813;true;9;false;off ;permitted ;false;REQ004
863;false;0;false;on ;low ;false;REQ003REQ010
890;false;4;true;on ;low ;false;
907;false;7;false;on ;low ;false;
957;true;4;true;on ;low ;false;
1008;true;6;true;on ;low ;false;
1053;true;8;true;on ;low ;false;
1070;false;2;false;on ;low ;false;
1096;true;5;true;on ;low ;false;
1121;false;6;false;on ;low ;false;
1132;true;9;true;off ;permitted ;false;REQ001REQ011
1164;true;4;true;on ;low ;false;REQ003REQ010
