TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
19;false;7;false;on ;low ;false;
36;true;2;true;on ;low ;false;
76;true;8;false;on ;low ;false;
95;false;3;true;on ;low ;false;
131;true;3;true;on ;low ;false;
174;true;0;false;on ;low ;false;
221;false;9;true;off ;permitted ;false;REQ001REQ011
270;false;8;true;on ;low ;false;REQ003REQ010
310;true;4;true;on ;low ;false;
325;false;10;false;off ;high ;false;REQ001REQ011REQ002
347;false;2;true;on ;low ;false;REQ004REQ003REQ010
366;true;7;false;off ;low ;true;REQ005REQ009
403;false;2;false;off ;low ;true;
445;false;0;true;on ;low ;false;REQ006REQ010
491;false;0;false;on ;low ;false;
541;false;0;true;on ;low ;false;
558;false;6;false;on ;low ;false;
590;false;1;false;on ;low ;false;
615;true;7;false;off ;low ;true;REQ005REQ009
663;false;9;false;off ;permitted ;true;REQ001
683;true;6;false;off ;low ;true;REQ003
725;false;5;true;on ;low ;false;REQ006REQ010
761;false;1;false;on ;low ;false;
795;false;2;true;on ;low ;false;
840;false;11;true;off ;high ;false;REQ001REQ011REQ002
875;false;11;true;off ;high ;false;
892;true;3;false;off ;low ;true;REQ004REQ003REQ005
905;true;9;false;off ;permitted ;true;REQ001
932;true;2;false;off ;low ;true;REQ003
967;true;1;true;on ;low ;false;REQ006REQ010
1015;false;0;true;on ;low ;false;
1033;false;11;true;off ;high ;false;REQ001REQ011REQ002
1069;false;0;false;on ;low ;false;REQ004REQ003REQ010
1115;false;5;true;on ;low ;false;
1157;true;4;true;on ;low ;false;
1169;false;1;true;on ;low ;false;
