TIME;I:the_emergency_flashing;I:the_turn_indicator_lever;I:the_voltage;O:the_indication_lights;O:the_flashing_mode;
0;0;0;79;2;2;
261;0;2;81;3;3;REQ005REQ011REQ003
565;1;2;81;0;0;REQ012REQ004
901;0;2;80;2;3;REQ017REQ001
1198;0;1;80;2;1;REQ010
1468;1;1;80;2;0;REQ012
1765;0;2;80;2;3;REQ011
2001;1;1;80;2;0;REQ012
2265;1;2;81;3;3;REQ014REQ003
2500;0;2;80;2;3;REQ001
2745;0;0;80;2;3;
2988;1;0;81;0;0;REQ008REQ012REQ004
3291;1;2;80;2;3;REQ001REQ014
3629;0;0;79;2;3;
3892;0;2;79;2;3;REQ011
4140;0;0;79;2;3;
4378;1;0;80;2;0;REQ012
4642;1;2;80;2;3;REQ014
4908;1;0;81;0;0;REQ015REQ004
5228;1;2;80;2;3;REQ001REQ014
5535;0;1;81;1;1;REQ008REQ003REQ010REQ002
5863;0;1;79;2;1;REQ001
6176;1;0;80;2;0;REQ012
6431;0;0;79;2;0;
6715;0;0;81;0;0;REQ009REQ004
7039;1;0;81;0;0;REQ012
