TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
20;true;true;true;false;3;
53;false;false;false;false;3;REQ004
84;true;true;false;false;3;
121;true;true;false;false;3;
148;true;true;true;false;3;
161;false;false;true;true;0;REQ001
211;true;true;true;false;0;
222;true;false;true;true;4;REQ005
267;false;true;true;false;5;REQ007
317;true;false;true;false;4;REQ005
335;true;false;true;true;4;REQ005
369;true;false;true;true;4;REQ005
398;false;true;false;true;5;REQ007
440;false;false;true;false;2;REQ003
464;true;true;true;true;2;
501;false;false;true;true;0;REQ001
530;true;false;false;true;4;REQ005
552;false;true;false;false;5;REQ007
564;false;false;true;false;2;REQ003
573;true;false;false;true;4;REQ005
587;true;true;false;true;4;REQ006
610;false;false;false;false;3;REQ004
636;false;true;false;false;5;REQ007
683;true;true;false;true;5;REQ008
704;true;true;true;false;5;
