TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
48;true;6;true;on ;low ;false;
69;false;1;false;on ;low ;false;
115;false;3;false;on ;low ;false;
127;false;8;true;on ;low ;false;
158;true;3;true;on ;low ;false;
178;true;8;false;on ;low ;false;
226;true;4;false;on ;low ;false;
239;true;1;true;on ;low ;false;
276;false;7;true;on ;low ;false;
327;false;8;true;on ;low ;false;
338;true;1;true;on ;low ;false;
361;false;2;false;on ;low ;false;
387;false;0;false;on ;low ;false;
432;false;0;false;on ;low ;false;
474;true;3;true;on ;low ;false;
494;false;6;false;on ;low ;false;
507;true;3;false;off ;low ;true;REQ005REQ009
532;true;4;true;on ;low ;false;REQ006REQ010
554;true;7;true;on ;low ;false;
575;false;7;false;on ;low ;false;
596;true;1;false;off ;low ;true;REQ005REQ009
625;true;8;true;on ;low ;false;REQ006REQ010
671;true;0;false;on ;low ;false;
690;false;5;true;on ;low ;false;
715;true;8;true;on ;low ;false;
748;false;8;false;on ;low ;false;
790;true;8;true;on ;low ;false;
802;true;6;true;on ;low ;false;
828;false;4;true;on ;low ;false;
853;false;11;false;off ;high ;false;REQ001REQ002REQ011
888;false;8;false;on ;low ;false;REQ004REQ003REQ010
932;false;1;true;on ;low ;false;
978;false;3;false;on ;low ;false;
1027;false;10;false;off ;high ;false;REQ001REQ002REQ011
1057;true;2;true;on ;low ;false;REQ004REQ003REQ010
1082;false;11;true;off ;high ;false;REQ001REQ002REQ011
