TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
48;true;false;false;true;4;REQ005
87;false;false;false;true;1;REQ002
119;true;true;true;true;1;
168;false;true;true;true;5;REQ007
178;true;true;false;false;5;REQ008
197;true;false;true;false;4;REQ005
234;true;false;true;true;4;REQ005
259;true;false;true;true;4;REQ005
287;false;true;true;true;5;REQ007
310;true;false;false;false;4;REQ005
319;true;true;true;false;4;REQ006
358;false;false;false;true;1;REQ002
400;false;true;true;false;5;REQ007
434;true;true;true;true;5;REQ008
468;true;true;false;false;5;
484;true;false;false;true;4;REQ005
512;false;true;false;true;5;REQ007
546;true;false;false;true;4;REQ005
588;true;false;true;true;4;REQ005
615;true;true;true;false;4;REQ006
659;false;false;false;true;1;REQ002
679;false;true;false;true;5;REQ007
719;true;false;true;true;4;REQ005
751;true;false;false;false;4;REQ005
780;true;true;true;true;4;REQ006
