TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
26;true;2;false;off ;low ;true;REQ005REQ009
64;false;9;false;off ;permitted ;true;REQ001
76;false;4;true;on ;low ;false;REQ003REQ006REQ010
112;true;11;false;off ;high ;false;REQ001REQ011REQ005REQ002REQ008
125;false;1;false;on ;low ;false;REQ004REQ003REQ010
146;true;6;true;on ;low ;false;
190;false;3;true;on ;low ;false;
221;false;1;false;on ;low ;false;
268;true;2;false;off ;low ;true;REQ005REQ009
298;false;0;false;off ;low ;true;
345;true;9;true;off ;permitted ;false;REQ006REQ001
369;true;8;false;on ;low ;false;REQ003REQ010
404;true;0;true;on ;low ;false;
436;true;11;false;off ;high ;false;REQ001REQ002REQ011
469;true;9;false;off ;permitted ;false;REQ004
493;false;5;false;on ;low ;false;REQ003REQ010
503;true;5;false;off ;low ;true;REQ005REQ009
524;false;1;false;off ;low ;true;
548;false;10;true;off ;high ;false;REQ006REQ001REQ002
572;true;0;true;on ;low ;false;REQ004REQ003REQ010
622;false;10;true;off ;high ;false;REQ001REQ002REQ011
645;false;6;false;on ;low ;false;REQ004REQ003REQ010
691;false;11;false;off ;high ;false;REQ001REQ002REQ011
737;false;7;true;on ;low ;false;REQ004REQ003REQ010
772;false;0;true;on ;low ;false;
796;true;7;true;on ;low ;false;
840;false;3;true;on ;low ;false;
880;false;9;false;off ;permitted ;false;REQ001REQ011
893;false;1;true;on ;low ;false;REQ003REQ010
911;true;8;false;off ;low ;true;REQ005REQ009
921;false;5;false;off ;low ;true;
938;true;10;true;off ;high ;false;REQ001REQ006REQ002
989;true;11;false;off ;high ;false;
1039;false;9;false;off ;permitted ;false;REQ004
1088;false;6;false;on ;low ;false;REQ003REQ010
1138;false;6;true;on ;low ;false;
