TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
45;true;3;false;off ;low ;true;REQ005REQ009
56;false;3;false;off ;low ;true;
77;true;2;false;off ;low ;true;
119;false;1;false;off ;low ;true;
161;true;2;false;off ;low ;true;
202;true;10;true;off ;high ;false;REQ006REQ001REQ002
212;true;2;true;on ;low ;false;REQ004REQ003REQ010
261;true;1;false;on ;low ;false;
283;true;5;true;on ;low ;false;
303;false;0;false;on ;low ;false;
328;true;4;false;off ;low ;true;REQ005REQ009
350;false;0;false;off ;low ;true;
397;true;4;false;off ;low ;true;
407;true;7;false;off ;low ;true;
419;true;5;true;on ;low ;false;REQ006REQ010
438;true;9;false;off ;permitted ;false;REQ001REQ011
461;true;6;true;on ;low ;false;REQ003REQ010
506;true;3;true;on ;low ;false;
549;false;1;false;on ;low ;false;
569;true;11;true;off ;high ;false;REQ001REQ011REQ002
582;true;7;true;on ;low ;false;REQ004REQ003REQ010
611;true;2;true;on ;low ;false;
627;true;0;true;on ;low ;false;
662;false;7;false;on ;low ;false;
687;false;8;false;on ;low ;false;
708;false;5;true;on ;low ;false;
750;true;5;false;off ;low ;true;REQ005REQ009
788;false;7;true;on ;low ;false;REQ006REQ010
829;true;11;false;off ;high ;false;REQ001REQ011REQ002
877;true;7;false;on ;low ;false;REQ004REQ003REQ010
920;false;5;false;on ;low ;false;
944;true;2;false;off ;low ;true;REQ005REQ009
973;false;0;true;on ;low ;false;REQ006REQ010
990;false;10;true;off ;high ;false;REQ001REQ011REQ002
1025;true;11;false;off ;high ;false;
1046;false;5;true;on ;low ;false;REQ004REQ003REQ010
