TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;true;10;true;off ;high ;false;REQ001REQ002REQ011
83;false;2;false;on ;low ;false;REQ004REQ003REQ010
132;true;2;true;on ;low ;false;
160;true;5;true;on ;low ;false;
182;false;3;true;on ;low ;false;
230;true;2;false;off ;low ;true;REQ005REQ009
267;false;5;false;off ;low ;true;
295;false;11;true;off ;high ;false;REQ001REQ002REQ007
312;true;11;true;off ;high ;false;
330;false;2;false;on ;low ;false;REQ004REQ003REQ010
351;true;2;true;on ;low ;false;
380;true;7;false;on ;low ;false;
426;true;5;false;on ;low ;false;
440;true;6;true;on ;low ;false;
486;false;2;true;on ;low ;false;
518;true;0;false;off ;low ;true;REQ005REQ009
537;false;6;true;on ;low ;false;REQ006REQ010
547;false;8;false;on ;low ;false;
562;false;1;false;on ;low ;false;
577;true;7;true;on ;low ;false;
605;true;1;true;on ;low ;false;
655;true;0;true;on ;low ;false;
669;false;4;false;on ;low ;false;
680;true;8;false;off ;low ;true;REQ005REQ009
728;false;6;true;on ;low ;false;REQ006REQ010
773;false;5;true;on ;low ;false;
824;true;11;false;off ;high ;false;REQ001REQ002REQ011
874;false;3;true;on ;low ;false;REQ004REQ003REQ010
894;true;4;true;on ;low ;false;
906;true;11;false;off ;high ;false;REQ001REQ011REQ002
932;false;9;true;off ;permitted ;false;REQ004
978;false;11;true;off ;high ;false;REQ002
1027;true;9;false;off ;permitted ;true;REQ004REQ005
1044;false;3;false;off ;low ;true;REQ003
1090;true;8;true;on ;low ;false;REQ006REQ010
1113;true;11;true;off ;high ;false;REQ001REQ002REQ011
