TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
47;true;0;false;off ;low ;true;REQ005REQ009
71;false;8;true;on ;low ;false;REQ006REQ010
113;false;0;true;on ;low ;false;
134;false;4;false;on ;low ;false;
164;false;10;false;off ;high ;false;REQ001REQ011REQ002
206;false;9;true;off ;permitted ;false;REQ004
225;false;4;false;on ;low ;false;REQ003REQ010
262;false;3;true;on ;low ;false;
282;false;10;true;off ;high ;false;REQ001REQ011REQ002
326;true;2;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
367;false;11;true;off ;high ;false;REQ006REQ010REQ001REQ002REQ011
391;false;6;true;on ;low ;false;REQ004REQ003REQ010
414;false;7;true;on ;low ;false;
453;false;7;false;on ;low ;false;
468;false;4;true;on ;low ;false;
515;true;11;false;off ;high ;false;REQ001REQ005REQ002REQ007REQ011
552;true;11;false;off ;high ;false;
602;true;2;false;on ;low ;false;REQ004REQ003REQ010
644;true;1;false;on ;low ;false;
692;false;0;false;on ;low ;false;
732;true;8;true;on ;low ;false;
748;true;9;false;off ;permitted ;false;REQ001REQ011
767;true;2;true;on ;low ;false;REQ003REQ010
782;false;11;false;off ;high ;false;REQ001REQ002REQ011
828;false;9;true;off ;permitted ;false;REQ004
839;false;1;true;on ;low ;false;REQ003REQ010
871;false;4;false;on ;low ;false;
902;false;3;true;on ;low ;false;
951;false;2;false;on ;low ;false;
980;false;6;true;on ;low ;false;
1005;false;6;false;on ;low ;false;
1032;true;0;true;on ;low ;false;
1071;false;9;true;off ;permitted ;false;REQ001REQ011
1083;true;1;true;on ;low ;false;REQ003REQ010
1127;true;7;true;on ;low ;false;
1149;false;4;true;on ;low ;false;
