TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
19;true;5;false;off ;low ;true;REQ005REQ009
46;false;11;true;off ;high ;false;REQ006REQ001REQ002
88;true;1;false;off ;low ;true;REQ004REQ005REQ003
100;true;0;true;on ;low ;false;REQ006REQ010
126;true;9;true;off ;permitted ;false;REQ001REQ011
144;true;7;false;on ;low ;false;REQ003REQ010
153;false;10;true;off ;high ;false;REQ001REQ011REQ002
190;false;11;false;off ;high ;false;
232;false;1;true;on ;low ;false;REQ004REQ003REQ010
280;true;11;false;off ;high ;false;REQ001REQ011REQ005REQ002REQ008
293;true;3;false;on ;low ;false;REQ004REQ003REQ010
324;false;5;true;on ;low ;false;
375;false;10;false;off ;high ;false;REQ001REQ002REQ011
400;false;0;true;on ;low ;false;REQ004REQ003REQ010
434;true;3;true;on ;low ;false;
483;false;4;true;on ;low ;false;
502;true;10;false;off ;high ;false;REQ001REQ002REQ011
550;true;5;false;on ;low ;false;REQ004REQ003REQ010
561;false;4;false;on ;low ;false;
580;true;10;false;off ;high ;false;REQ001REQ005REQ002REQ008REQ011
622;true;9;false;off ;permitted ;false;REQ004
660;true;2;true;on ;low ;false;REQ003REQ010
689;true;10;true;off ;high ;false;REQ001REQ002REQ011
711;true;7;true;on ;low ;false;REQ004REQ003REQ010
722;true;8;false;on ;low ;false;
759;false;8;true;on ;low ;false;
802;false;2;false;on ;low ;false;
831;false;2;true;on ;low ;false;
866;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
878;false;5;true;on ;low ;false;REQ003REQ006REQ010
928;true;10;true;off ;high ;false;REQ001REQ002REQ011
952;false;10;true;off ;high ;false;
1002;true;8;true;on ;low ;false;REQ004REQ003REQ010
1050;true;0;false;on ;low ;false;
1095;true;9;true;off ;permitted ;false;REQ001REQ011
1145;true;4;false;on ;low ;false;REQ003REQ010
