TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
20;true;false;true;true;4;REQ005
55;true;false;true;false;4;REQ005
88;false;true;false;true;5;REQ007
137;false;true;true;true;5;REQ007
171;false;true;false;true;5;REQ007
220;true;true;true;false;5;REQ008
248;false;false;true;false;2;REQ003
270;true;false;true;false;4;REQ005
318;true;false;false;true;4;REQ005
355;true;false;true;true;4;REQ005
383;true;false;false;true;4;REQ005
400;false;false;false;true;1;REQ002
418;true;true;true;true;1;
439;true;false;false;true;4;REQ005
468;true;true;false;true;4;REQ006
514;false;false;true;false;2;REQ003
528;false;false;true;false;2;REQ003
574;false;true;true;true;5;REQ007
606;true;false;true;true;4;REQ005
625;false;true;false;false;5;REQ007
635;true;true;false;true;5;REQ008
650;true;false;true;true;4;REQ005
665;false;true;false;false;5;REQ007
693;true;true;true;false;5;REQ008
743;true;false;false;false;4;REQ005
