TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
25;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
67;false;11;true;off ;high ;false;REQ002REQ008
95;false;4;false;on ;low ;false;REQ004REQ003REQ010
120;false;11;true;off ;high ;false;REQ001REQ011REQ002
148;true;4;true;on ;low ;false;REQ004REQ003REQ010
179;false;1;false;on ;low ;false;
222;false;0;false;on ;low ;false;
273;false;0;true;on ;low ;false;
308;false;5;true;on ;low ;false;
330;true;10;true;off ;high ;false;REQ001REQ002REQ011
353;false;5;true;on ;low ;false;REQ004REQ003REQ010
389;true;0;false;off ;low ;true;REQ005REQ009
414;true;8;true;on ;low ;false;REQ006REQ010
428;true;7;false;on ;low ;false;
459;false;4;false;on ;low ;false;
478;false;11;true;off ;high ;false;REQ001REQ002REQ011
500;false;5;false;on ;low ;false;REQ004REQ003REQ010
519;false;4;true;on ;low ;false;
567;true;5;true;on ;low ;false;
601;false;2;false;on ;low ;false;
645;false;5;false;on ;low ;false;
683;true;6;true;on ;low ;false;
717;true;0;false;on ;low ;false;
767;false;4;true;on ;low ;false;
778;false;1;false;on ;low ;false;
820;false;11;false;off ;high ;false;REQ001REQ011REQ002
864;false;11;true;off ;high ;false;
898;true;2;true;on ;low ;false;REQ004REQ003REQ010
918;true;0;true;on ;low ;false;
967;true;11;true;off ;high ;false;REQ001REQ011REQ002
999;true;0;false;on ;low ;false;REQ004REQ003REQ010
1043;true;5;true;on ;low ;false;
1073;true;1;false;on ;low ;false;
1096;true;2;true;on ;low ;false;
1118;true;9;false;off ;permitted ;false;REQ001REQ011
1156;false;4;false;on ;low ;false;REQ003REQ010
