TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
35;true;7;true;on ;low ;false;
56;false;11;true;off ;high ;false;REQ001REQ011REQ002
86;true;3;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
109;true;7;false;off ;low ;true;
148;true;7;true;on ;low ;false;REQ006REQ010
176;true;3;true;on ;low ;false;
185;true;10;false;off ;high ;false;REQ001REQ011REQ002
219;true;8;false;on ;low ;false;REQ004REQ003REQ010
236;true;7;true;on ;low ;false;
253;true;3;true;on ;low ;false;
297;false;1;false;on ;low ;false;
344;true;11;true;off ;high ;false;REQ001REQ011REQ002
394;false;7;true;on ;low ;false;REQ004REQ003REQ010
413;false;8;true;on ;low ;false;
435;false;2;true;on ;low ;false;
444;true;8;true;on ;low ;false;
461;false;5;true;on ;low ;false;
484;false;6;false;on ;low ;false;
500;true;9;true;off ;permitted ;false;REQ001REQ011
547;false;1;true;on ;low ;false;REQ003REQ010
574;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
591;true;4;true;on ;low ;false;REQ006REQ003REQ010
634;true;2;false;on ;low ;false;
653;true;9;false;off ;permitted ;false;REQ001REQ011
693;true;3;true;on ;low ;false;REQ003REQ010
723;true;1;true;on ;low ;false;
755;false;4;false;on ;low ;false;
789;false;4;true;on ;low ;false;
833;false;8;true;on ;low ;false;
863;true;6;true;on ;low ;false;
914;true;2;false;on ;low ;false;
945;true;8;true;on ;low ;false;
978;false;1;false;on ;low ;false;
1023;true;2;true;on ;low ;false;
1059;false;1;false;on ;low ;false;
1079;false;9;false;off ;permitted ;false;REQ001REQ011
