TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
18;true;0;true;on ;low ;false;
44;true;8;false;on ;low ;false;
65;false;10;false;off ;high ;false;REQ001REQ002REQ011
84;true;4;true;on ;low ;false;REQ004REQ003REQ010
129;true;9;false;off ;permitted ;false;REQ001REQ011
163;false;0;true;on ;low ;false;REQ003REQ010
210;true;0;true;on ;low ;false;
231;true;9;true;off ;permitted ;false;REQ001REQ011
271;true;8;true;on ;low ;false;REQ003REQ010
298;true;3;true;on ;low ;false;
318;true;1;false;on ;low ;false;
339;true;0;false;on ;low ;false;
379;true;11;false;off ;high ;false;REQ001REQ011REQ002
399;true;2;false;on ;low ;false;REQ004REQ003REQ010
449;false;0;true;on ;low ;false;
473;true;5;false;off ;low ;true;REQ005REQ009
493;true;3;false;off ;low ;true;
529;false;5;false;off ;low ;true;
562;true;0;true;on ;low ;false;REQ006REQ010
599;false;4;true;on ;low ;false;
609;false;9;true;off ;permitted ;false;REQ001REQ011
639;true;10;false;off ;high ;false;REQ002
681;false;1;false;on ;low ;false;REQ004REQ003REQ010
697;true;3;true;on ;low ;false;
725;true;2;false;on ;low ;false;
746;false;5;false;on ;low ;false;
769;true;6;false;off ;low ;true;REQ005REQ009
793;true;6;true;on ;low ;false;REQ006REQ010
809;false;9;false;off ;permitted ;false;REQ001REQ011
829;false;6;false;on ;low ;false;REQ003REQ010
874;false;4;true;on ;low ;false;
906;true;2;false;off ;low ;true;REQ005REQ009
917;false;9;false;off ;permitted ;true;REQ001
953;false;5;true;on ;low ;false;REQ003REQ006REQ010
995;false;3;false;on ;low ;false;
1038;false;3;true;on ;low ;false;
