TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
10;true;0;false;off ;low ;true;REQ005REQ009
46;true;11;true;off ;high ;false;REQ001REQ002REQ007
89;true;6;true;on ;low ;false;REQ004REQ003REQ010
104;true;2;true;on ;low ;false;
130;false;5;true;on ;low ;false;
169;false;6;true;on ;low ;false;
186;true;7;false;off ;low ;true;REQ005REQ009
213;false;8;false;off ;low ;true;
253;true;3;false;off ;low ;true;
267;true;10;true;off ;high ;false;REQ006REQ010REQ001REQ002REQ011
284;false;4;false;on ;low ;false;REQ004REQ003REQ010
297;true;11;true;off ;high ;false;REQ001REQ011REQ002
345;false;8;false;on ;low ;false;REQ004REQ003REQ010
364;true;0;true;on ;low ;false;
393;false;7;true;on ;low ;false;
440;false;4;true;on ;low ;false;
461;false;3;false;on ;low ;false;
491;true;11;true;off ;high ;false;REQ001REQ011REQ002
511;true;0;false;on ;low ;false;REQ004REQ003REQ010
552;true;2;true;on ;low ;false;
590;false;11;true;off ;high ;false;REQ001REQ011REQ002
607;false;0;false;on ;low ;false;REQ004REQ003REQ010
628;false;11;false;off ;high ;false;REQ001REQ011REQ002
655;false;1;false;on ;low ;false;REQ004REQ003REQ010
678;true;3;true;on ;low ;false;
705;false;10;false;off ;high ;false;REQ001REQ002REQ011
740;false;7;true;on ;low ;false;REQ004REQ003REQ010
752;true;1;true;on ;low ;false;
789;false;8;true;on ;low ;false;
825;true;5;false;off ;low ;true;REQ005REQ009
845;true;1;false;off ;low ;true;
870;false;6;true;on ;low ;false;REQ006REQ010
911;false;1;false;on ;low ;false;
953;true;4;true;on ;low ;false;
995;false;9;true;off ;permitted ;false;REQ001REQ011
1005;false;0;false;on ;low ;false;REQ003REQ010
