TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
22;false;10;true;off ;high ;false;REQ001REQ011REQ002
39;true;1;true;on ;low ;false;REQ004REQ003REQ010
85;false;6;false;on ;low ;false;
97;false;8;false;on ;low ;false;
111;true;8;false;off ;low ;true;REQ005REQ009
123;true;10;true;off ;high ;false;REQ006REQ001REQ002
162;true;2;true;on ;low ;false;REQ004REQ003REQ010
178;true;4;false;on ;low ;false;
192;true;0;false;on ;low ;false;
237;false;6;true;on ;low ;false;
281;false;1;false;on ;low ;false;
296;true;1;false;off ;low ;true;REQ005REQ009
324;false;7;true;on ;low ;false;REQ006REQ010
373;true;3;true;on ;low ;false;
403;true;8;true;on ;low ;false;
438;false;2;true;on ;low ;false;
484;true;7;true;on ;low ;false;
495;false;5;false;on ;low ;false;
532;false;4;false;on ;low ;false;
577;true;4;true;on ;low ;false;
602;false;4;true;on ;low ;false;
651;false;4;false;on ;low ;false;
670;true;11;true;off ;high ;false;REQ001REQ002REQ011
680;false;10;false;off ;high ;false;
705;false;6;false;on ;low ;false;REQ004REQ003REQ010
729;false;11;false;off ;high ;false;REQ001REQ011REQ002
752;true;11;true;off ;high ;false;
785;false;11;true;off ;high ;false;
817;false;5;true;on ;low ;false;REQ004REQ003REQ010
865;true;7;false;off ;low ;true;REQ005REQ009
909;true;3;false;off ;low ;true;
956;false;1;false;off ;low ;true;
1006;false;10;false;off ;high ;false;REQ001REQ002REQ008
1022;true;6;false;off ;low ;true;REQ004REQ005REQ003
1036;true;1;true;on ;low ;false;REQ006REQ010
1048;true;2;true;on ;low ;false;
