TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
45;false;10;true;off ;high ;false;REQ001REQ002REQ011
87;true;5;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
134;true;9;true;off ;permitted ;false;REQ001REQ006
163;false;8;false;on ;low ;false;REQ003REQ010
205;true;1;false;off ;low ;true;REQ005REQ009
241;false;10;false;off ;high ;false;REQ001REQ002REQ008
256;false;0;false;on ;low ;false;REQ004REQ003REQ010
267;false;0;false;on ;low ;false;
288;true;3;false;off ;low ;true;REQ005REQ009
324;false;10;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
342;true;5;true;on ;low ;false;REQ004REQ003REQ010
387;false;9;true;off ;permitted ;false;REQ001REQ011
415;false;2;true;on ;low ;false;REQ003REQ010
433;true;6;true;on ;low ;false;
457;false;11;false;off ;high ;false;REQ001REQ002REQ011
504;true;9;true;off ;permitted ;false;REQ004
549;true;2;true;on ;low ;false;REQ003REQ010
566;false;10;false;off ;high ;false;REQ001REQ011REQ002
582;true;4;false;off ;low ;true;REQ004REQ005REQ003
602;true;0;true;on ;low ;false;REQ006REQ010
652;false;8;true;on ;low ;false;
685;true;5;false;off ;low ;true;REQ005REQ009
698;false;2;true;on ;low ;false;REQ006REQ010
718;true;4;false;off ;low ;true;REQ005REQ009
753;true;3;false;off ;low ;true;
788;false;8;true;on ;low ;false;REQ006REQ010
832;true;1;false;off ;low ;true;REQ005REQ009
879;true;7;false;off ;low ;true;
903;true;8;false;off ;low ;true;
944;false;2;true;on ;low ;false;REQ006REQ010
981;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
998;true;0;true;on ;low ;false;REQ006REQ003REQ010
1030;true;8;false;on ;low ;false;
1051;false;8;true;on ;low ;false;
1098;false;11;false;off ;high ;false;REQ001REQ002REQ011
1107;false;4;true;on ;low ;false;REQ004REQ003REQ010
