TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
50;false;7;false;on ;low ;false;
70;true;6;false;off ;low ;true;REQ005REQ009
88;false;7;false;off ;low ;true;
119;true;6;false;off ;low ;true;
132;false;5;false;off ;low ;true;
177;true;4;false;off ;low ;true;
207;true;10;false;off ;high ;false;REQ001REQ002REQ007
254;true;6;false;on ;low ;false;REQ004REQ003REQ010
302;false;3;true;on ;low ;false;
349;true;8;true;on ;low ;false;
383;true;1;false;on ;low ;false;
425;true;2;false;on ;low ;false;
475;false;8;true;on ;low ;false;
509;true;4;false;off ;low ;true;REQ005REQ009
532;true;1;false;off ;low ;true;
542;true;1;false;off ;low ;true;
585;true;1;false;off ;low ;true;
618;true;9;false;off ;permitted ;true;REQ001
647;false;10;false;off ;high ;false;REQ002REQ007
676;false;9;false;off ;permitted ;false;REQ004
689;true;6;false;off ;low ;true;REQ003REQ010REQ005REQ009
730;false;11;true;off ;high ;false;REQ006REQ010REQ001REQ002REQ011
751;true;0;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
772;true;9;false;off ;permitted ;true;REQ001
809;false;3;true;on ;low ;false;REQ003REQ006REQ010
821;true;6;false;off ;low ;true;REQ005REQ009
842;false;5;false;off ;low ;true;
876;false;4;true;on ;low ;false;REQ006REQ010
927;false;8;false;on ;low ;false;
959;false;0;true;on ;low ;false;
1000;true;2;false;off ;low ;true;REQ005REQ009
1022;true;9;false;off ;permitted ;true;REQ001
1053;true;9;true;off ;permitted ;false;REQ006
1066;false;8;false;on ;low ;false;REQ003REQ010
1107;true;7;false;off ;low ;true;REQ005REQ009
1125;true;8;false;off ;low ;true;
