TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
42;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
80;false;5;false;off ;low ;true;REQ003
108;true;10;true;off ;high ;false;REQ001REQ002REQ008
117;false;0;true;on ;low ;false;REQ004REQ003REQ010
153;false;5;true;on ;low ;false;
166;false;2;false;on ;low ;false;
189;true;4;true;on ;low ;false;
211;false;10;true;off ;high ;false;REQ001REQ002REQ011
234;true;3;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
257;false;9;false;off ;permitted ;true;REQ001
296;false;8;false;off ;low ;true;REQ003
324;true;1;false;off ;low ;true;
375;false;1;false;off ;low ;true;
421;false;8;false;off ;low ;true;
463;false;1;true;on ;low ;false;REQ006REQ010
501;false;5;false;on ;low ;false;
524;true;0;true;on ;low ;false;
552;true;4;true;on ;low ;false;
576;true;4;false;on ;low ;false;
622;false;4;true;on ;low ;false;
635;false;0;true;on ;low ;false;
671;true;1;true;on ;low ;false;
692;false;9;false;off ;permitted ;false;REQ001REQ011
736;true;6;false;off ;low ;true;REQ005REQ003
747;true;11;false;off ;high ;false;REQ001REQ002REQ008
789;false;1;true;on ;low ;false;REQ004REQ003REQ010
839;false;3;false;on ;low ;false;
857;false;8;true;on ;low ;false;
877;true;11;true;off ;high ;false;REQ001REQ002REQ011
905;false;3;false;on ;low ;false;REQ004REQ003REQ010
933;true;8;false;off ;low ;true;REQ005REQ009
958;false;4;false;off ;low ;true;
980;false;5;true;on ;low ;false;REQ006REQ010
998;false;2;false;on ;low ;false;
1021;false;9;false;off ;permitted ;false;REQ001REQ011
1049;false;0;true;on ;low ;false;REQ003REQ010
