TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
43;true;false;false;false;4;REQ005
59;false;true;false;false;5;REQ007
73;false;false;false;false;3;REQ004
84;false;false;true;false;2;REQ003
100;true;true;true;true;2;
144;false;false;true;true;0;REQ001
169;true;false;false;false;4;REQ005
185;false;false;false;false;3;REQ004
213;false;true;true;true;5;REQ007
232;true;true;true;true;5;REQ008
272;false;true;false;false;5;REQ007
298;true;false;false;true;4;REQ005
342;false;true;true;true;5;REQ007
377;false;true;true;false;5;REQ007
428;false;true;true;false;5;REQ007
468;false;false;true;false;2;REQ003
490;true;true;true;true;2;
520;false;false;true;true;0;REQ001
531;true;true;true;true;0;
564;false;false;true;false;2;REQ003
595;false;true;false;false;5;REQ007
618;true;false;false;true;4;REQ005
643;false;true;true;false;5;REQ007
679;false;false;false;true;1;REQ002
694;false;false;true;true;0;REQ001
