TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
21;true;11;false;off ;high ;false;REQ001REQ002REQ011
33;true;5;false;on ;low ;false;REQ004REQ003REQ010
82;true;5;false;on ;low ;false;
121;true;4;true;on ;low ;false;
160;false;3;true;on ;low ;false;
189;false;8;true;on ;low ;false;
203;true;10;false;off ;high ;false;REQ001REQ002REQ011
236;true;7;false;on ;low ;false;REQ004REQ003REQ010
268;true;11;false;off ;high ;false;REQ001REQ011REQ002
309;true;8;true;on ;low ;false;REQ004REQ003REQ010
350;false;6;false;on ;low ;false;
399;true;7;true;on ;low ;false;
448;false;11;false;off ;high ;false;REQ001REQ002REQ011
464;false;4;false;on ;low ;false;REQ004REQ003REQ010
499;true;10;true;off ;high ;false;REQ001REQ002REQ011
519;true;7;false;on ;low ;false;REQ004REQ003REQ010
562;true;3;false;on ;low ;false;
600;false;4;false;on ;low ;false;
610;false;10;false;off ;high ;false;REQ001REQ002REQ011
629;false;2;true;on ;low ;false;REQ004REQ003REQ010
656;false;5;true;on ;low ;false;
665;false;0;false;on ;low ;false;
679;true;3;true;on ;low ;false;
702;true;5;true;on ;low ;false;
738;true;10;true;off ;high ;false;REQ001REQ002REQ011
752;false;3;false;on ;low ;false;REQ004REQ003REQ010
766;false;7;false;on ;low ;false;
796;true;10;false;off ;high ;false;REQ001REQ002REQ011
840;false;7;false;on ;low ;false;REQ004REQ003REQ010
872;false;9;true;off ;permitted ;false;REQ001REQ011
899;true;7;false;off ;low ;true;REQ005REQ003
949;false;1;true;on ;low ;false;REQ006REQ010
974;true;5;true;on ;low ;false;
1016;true;1;false;on ;low ;false;
1031;false;5;false;on ;low ;false;
1053;false;6;false;on ;low ;false;
